df,sum_sq,mean_sq,F,PR(>F)
8.0,24.408702677643177,3.051087834705397,45.756715572867655,5.152626789026566e-71
1.0,13.033793016513247,13.033793016513247,195.46587715650284,1.915139154073848e-43
2.0,0.5633163186810279,0.28165815934051397,4.223985995790165,0.014702742094242495
4178.0,278.5917829503916,0.06668065652235318,,
