trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp4.png,estimation_exp3.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.015116341247542464,0,invalid_lose,7.895384499999636,0,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.23070326711333444,1,invalid_win,16.62576590000026,1,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6064405190517089,1,valid_win,25.639282199999798,2,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.03605437677983814,1,invalid_win,31.620592700000998,3,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7797854221444983,1,valid_win,37.6520414000006,4,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8313950613159174,1,valid_win,43.24994280000101,5,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5762948470727274,1,valid_win,49.09808669999984,6,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.18263370209717078,0,invalid_lose,54.196466299999884,6,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9279206455317488,0,valid_lose,59.727677299999414,6,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.34317563494622483,1,valid_win,64.24259680000068,7,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.06748856691756067,1,invalid_win,69.40750979999939,8,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6081462401071994,1,valid_win,74.33940910000092,9,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7354917276982937,0,valid_lose,79.47067140000036,9,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7514013994098689,1,valid_win,84.60267419999946,10,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.738236243500583,0,valid_lose,89.7670994,10,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5628483090104962,0,valid_lose,94.33250670000052,10,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2077659848972565,0,invalid_lose,98.5480107000003,10,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.26657673491496703,1,valid_win,103.86262859999988,11,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.01218499930231387,1,invalid_win,108.77762260000054,12,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7827143532818904,1,valid_win,113.6926196000004,13,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.6223860000009,50.0,50.0,18.70338619999893,"[(50.0, 18.70338619999893)]",,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.236087700001,,None,None,[],,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.96533570000065,,None,None,[],,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.94795970000087,,84.0,4.193483699998978,"[(84.0, 4.193483699998978)]",84.0,,,,,,,,,sub_871,2025-03-10_13h58.05.475,Reversal,2023.1.3,60.02512651777543,3,
