trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.27813047528315527,1,valid_win,2.633145000785589,1,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.23950750691056544,0,invalid_lose,24.466187000274658,1,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.1291098913997304,1,invalid_win,33.58210860006511,2,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8987416474690828,1,valid_win,38.16585719957948,3,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7970963238277482,0,valid_lose,42.51588699966669,3,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.945469228476699,0,valid_lose,48.166298899799585,3,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2201345179690869,0,invalid_lose,52.54874919913709,3,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.25885301292692475,1,valid_win,59.43222480081022,4,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.9521840654699824,0,valid_lose,66.11563359946012,4,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5701506099539326,1,valid_win,69.03190300054848,5,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.3669835601660387,1,valid_win,73.3820866998285,6,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9139804266352737,1,valid_win,77.68230590038002,7,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.07277727430377967,0,invalid_lose,81.91546979919076,7,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.09355400951014636,0,invalid_lose,87.83186779916286,7,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4232479389607807,0,valid_lose,92.33152800053358,7,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8609015710527763,1,valid_win,96.48157789930701,8,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.07230727657712654,1,invalid_win,102.43179840035737,9,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.08059660571491012,1,invalid_win,108.9812221005559,10,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.21617322981728837,1,invalid_win,115.64871059916914,11,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.05072658642415795,1,invalid_win,119.73199320025742,12,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,10.97612139955163,"[(47.0, 8.608907299116254), (21.0, 10.97612139955163)]",194.23362169973552,None,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,4.718590199947357,"[(73.0, 4.718590199947357)]",206.2542476002127,None,73.0,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,5.050315000116825,"[(68.0, 5.050315000116825)]",212.10054250061512,None,,68.0,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,4.351219998672605,"[(72.0, 4.351219998672605)]",217.8997825998813,None,,,72.0,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6904010613417757,1,valid_win,157.0310657992959,13,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.18785396158394074,1,invalid_win,161.21413470059633,14,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.22934776018404524,0,invalid_lose,165.8141668997705,14,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9946857297903073,0,valid_lose,169.99718260020018,14,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.12625497868285784,0,invalid_lose,175.53011300042272,14,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5736441549174064,1,valid_win,179.93062110058963,15,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8945137265318883,1,valid_win,184.4804219007492,16,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.24233152152472903,0,invalid_lose,189.23051360063255,16,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.49021912509506316,1,valid_win,194.54666719958186,17,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9103722096386652,0,valid_lose,199.1129941996187,17,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.43582898887728827,0,valid_lose,203.3466152008623,17,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.13389643086171865,0,invalid_lose,207.54624469950795,17,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8621481494597283,1,valid_win,213.51331759989262,18,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7684456163938889,1,valid_win,218.18039109930396,19,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8508005901614651,1,valid_win,222.9465414993465,20,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6124261211473798,1,valid_win,227.24669709987938,21,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.08729345255876575,0,invalid_lose,231.39586820080876,21,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4478195987233665,1,valid_win,235.69565409980714,22,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.1825334547441858,0,invalid_lose,240.37920659966767,22,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9283592983975008,1,valid_win,244.46242330037057,23,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,8.215210000053048,"[(23.0, 8.215210000053048)]",318.98323770053685,None,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,2.999873800203204,"[(94.0, 2.999873800203204)]",328.3490992002189,None,94.0,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],332.4617828000337,None,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,4.43124240078032,"[(83.0, 4.43124240078032)]",335.281299199909,None,,,83.0,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.05473056651496655,1,invalid_win,272.11196929961443,24,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.312227654691538,1,valid_win,279.478943599388,25,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5554234257631224,0,valid_lose,284.7784356996417,25,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.060806214641251466,0,invalid_lose,291.6114345006645,25,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.04680294232439164,0,invalid_lose,297.39432710036635,25,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5810741126379054,0,valid_lose,301.6783390995115,25,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9413133589621263,1,valid_win,305.82767760008574,26,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.3882897008545315,0,valid_lose,312.66099460050464,26,,,,,,,,,,,,,,,,,,sub_716,2024-06-07_11h03.53.795,Reversal,2022.1.2,59.946719229392464,4,
