trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6078307666120032,1,valid_win,5.416153900092468,1,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.06493724013210067,1,invalid_win,11.400034600053914,2,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.880705016751431,1,valid_win,19.549296300043352,3,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8173549582267485,0,valid_lose,26.349282400100492,3,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8259060763109894,1,valid_win,34.04967050009873,4,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.3706225219825482,0,valid_lose,38.89875960000791,4,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2510858720765311,1,valid_win,43.382278300006874,5,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9683638992712514,0,valid_lose,49.031941600027494,5,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.07560343527195013,1,invalid_win,57.53221110010054,6,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7743513008873428,1,valid_win,62.53216619999148,7,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8107565724815036,1,valid_win,67.54850780009292,8,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7898918878470583,1,valid_win,73.43185789999552,9,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.08586807594330059,0,invalid_lose,78.09847269998863,9,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.10585458599636022,1,invalid_win,83.08148180006538,10,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.13419190283976912,1,invalid_win,88.13277720008045,11,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.23805886011179034,1,invalid_win,92.76468290004414,12,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9702952101575727,0,valid_lose,97.9650280000642,12,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8183847771439776,1,valid_win,102.33105360006448,13,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.661817808433814,1,valid_win,106.41425480006728,14,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6260223016828902,1,valid_win,111.16429310000967,15,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],187.96135209989734,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],197.39462199993432,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,6.152190200053155,"[(51.0, 6.152190200053155)]",202.04710259998683,None,51.0,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,3.599721100064926,"[(56.0, 3.599721100064926)]",209.46535389998462,None,,56.0,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8229456427493539,0,valid_lose,147.9968829000136,15,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5129879101124774,1,valid_win,152.06379970000125,16,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.010223366835196313,0,invalid_lose,157.2304959000321,16,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.21793045239326014,1,invalid_win,161.73044930002652,17,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3581845612511303,0,valid_lose,165.8967007000465,17,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3083313666912615,1,valid_win,170.14639030001126,18,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4592766825221103,1,valid_win,175.41286959999707,19,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8271629049418379,1,valid_win,179.8139740000479,20,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.16236966836405808,0,invalid_lose,184.2632424000185,20,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6497267604244337,1,valid_win,189.09600930009037,21,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3566383608040259,1,valid_win,194.27990600001067,22,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.27297061224655095,1,valid_win,198.91310130001511,23,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.32781721148843335,0,valid_lose,202.99632810009643,23,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9062035067403968,0,valid_lose,207.16251160006505,23,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9634295486074744,1,valid_win,212.32964490004815,24,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9788184277281157,1,valid_win,216.5794976000907,25,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7147553074175002,1,valid_win,221.0291269000154,26,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9081353487964696,1,valid_win,225.2958311000839,27,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1401834247662066,0,invalid_lose,229.49545140005648,27,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.43486014543304463,1,valid_win,234.1956838000333,28,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],311.0137677999446,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],315.20794519991614,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],316.15927189996,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],317.0428098998964,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8996072858620554,1,valid_win,246.49522330006585,29,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.0993434491776336,0,invalid_lose,250.94486960000359,29,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5849925135597581,0,valid_lose,255.39513070008252,29,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.30774345267527503,1,valid_win,262.4281140000094,30,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9773366099480961,1,valid_win,266.67860149999615,31,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8607125495481351,1,valid_win,271.2951621999964,32,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.22950508303057282,0,invalid_lose,275.4945686000865,32,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.36619932781768594,1,valid_win,280.0115312000271,33,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3911416290862104,1,valid_win,284.41208130004816,34,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.623701370351057,1,valid_win,288.8943329000613,35,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8216994958836307,1,valid_win,293.17774640000425,36,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.82303119593696,1,valid_win,297.76075640006457,37,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9665395528531415,1,valid_win,302.26137429999653,38,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4114777387661144,1,valid_win,306.727385800099,39,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7573295223162546,1,valid_win,310.9275004999945,40,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7298552458248038,1,valid_win,315.7112707000924,41,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
