trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.50449347430086,1,valid_win,81.97034280000025,5,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.44329021045351,0,valid_lose,86.80287339999995,5,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.13231284900483253,1,invalid_win,96.14890910000031,6,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8771429340444584,0,valid_lose,103.62964829999964,6,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6563749695281114,0,valid_lose,109.46117859999958,6,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8550363342807235,1,valid_win,123.3728215000001,7,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.718539170432747,1,valid_win,130.43834630000038,8,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8228210796506733,1,valid_win,136.73581879999983,9,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6028265411439147,0,valid_lose,148.5146794000002,9,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.03119485919546694,0,invalid_lose,155.24582240000018,9,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.04681100000016,34.0,34.0,16.345666100000017,"[(34.0, 16.345666100000017)]",,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7161248000002,,76.0,4.909266100000423,"[(76.0, 4.909266100000423)]",76.0,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.64743029999954,,42.0,7.192769200000839,"[(42.0, 7.192769200000839)]",,42.0,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.29277170000023,,66.0,2.8802623000001404,"[(66.0, 2.8802623000001404)]",,,66.0,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.21853842536321721,0,invalid_lose,198.98050630000034,9,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.04262738099804786,0,invalid_lose,207.27800939999997,9,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.46770257577855556,1,valid_win,213.00928399999975,10,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5258842387807432,0,valid_lose,218.32422320000023,10,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2123915454509866,0,invalid_lose,224.80615659999967,10,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8850410995796105,1,valid_win,232.16955059999964,11,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5319173875188523,0,valid_lose,241.59946339999988,11,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9934028836793466,1,valid_win,247.48103600000013,12,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7333128987194178,1,valid_win,253.49581500000022,13,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.47083613415600223,0,valid_lose,260.95966580000004,13,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.07440910185439031,0,invalid_lose,266.0087523000002,13,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.007029343057469717,0,invalid_lose,271.1727500999996,13,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.09645551628321469,0,invalid_lose,277.6378757000002,13,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.01931213176618074,1,invalid_win,282.7879204000001,14,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9328548165659291,0,valid_lose,287.484238,14,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.42051861848367444,0,valid_lose,292.0493828999997,14,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8228064328996246,1,valid_win,297.8972925999997,15,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.04636943535828275,0,invalid_lose,306.56117989999984,15,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3269241157421241,1,valid_win,311.7420087999999,16,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7834372942443051,0,valid_lose,320.03931920000014,16,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.8032214999994,,None,None,[],,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.07907739999973,,55.0,2.295504599999731,"[(55.0, 2.295504599999731)]",55.0,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.30988309999975,,46.0,4.0949171000002025,"[(46.0, 4.0949171000002025)]",,46.0,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.76073259999976,,55.0,1.312679499999831,"[(55.0, 1.312679499999831)]",,,55.0,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1591908260923217,0,invalid_lose,347.24720830000024,16,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6454217988028598,1,valid_win,354.21177480000006,17,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9751070037351856,1,valid_win,359.55953769999996,18,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5760998777781529,0,valid_lose,367.5073357000001,18,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.08578984597972339,0,invalid_lose,373.68801749999966,18,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7937005794783136,1,valid_win,380.81900010000027,19,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1862453697733164,0,invalid_lose,389.14946580000014,19,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8252035155046958,1,valid_win,397.6965958999999,20,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7325064864238464,1,valid_win,403.9277748000004,21,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.731244969187098,1,valid_win,412.54183939999984,22,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8810451137774931,0,valid_lose,417.7570219999998,22,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6242066612610426,1,valid_win,423.438005,23,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.40603398568819915,0,valid_lose,429.5029426000001,23,,,,,,,,,,,,,,,sub_803,2024-04-08_14h48.45.899,Reversal,2023.1.3,59.879522400879615,3,
