trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,total_learning_time,estimation_exp2.png,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9671854825456538,1,valid_win,194.3328174000053,24,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.298024212290827,1,valid_win,198.79775840000366,25,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.3456310870017737,1,valid_win,202.6801925000036,26,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.60973060000106,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.6386930000008,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.9790492000029,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.8612040000007,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.19114838172504,0,invalid_lose,215.3088343999989,26,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9776142328192836,1,valid_win,219.40849850000814,27,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.41385221224974644,0,valid_lose,223.20625790000486,27,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5313217989626678,0,valid_lose,227.1051512999984,27,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.24280330731830246,1,invalid_win,231.07118150001043,28,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.28860497052073675,1,valid_win,234.88617830000294,29,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.3119638360487038,0,valid_lose,239.91713690001052,29,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.535778563221622,1,valid_win,243.8824820000009,30,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5876181131496665,1,valid_win,247.84814610000467,31,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.3716172438173889,0,valid_lose,251.74671690000105,31,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.47583090545965157,1,valid_win,256.0619526000082,32,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.20896682885976314,1,invalid_win,259.81063859999995,33,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8321445797869008,1,valid_win,263.87582650000695,34,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9887312737281212,0,valid_lose,266.8409602000029,34,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.30344964392149043,1,valid_win,269.840666700009,35,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.018893359070900062,1,invalid_win,273.6558672999963,36,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4797351233494781,1,valid_win,277.4052093000064,37,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9427960985604603,0,valid_lose,280.52319780000835,37,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8188680550021635,0,valid_lose,283.7741127000045,37,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8107646566447507,1,valid_win,287.5343073999975,38,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.4637881999952,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.28497799999604,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2184114999982,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.068185600001,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8226589609793916,1,valid_win,296.2645824000065,39,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.11827836261167624,0,invalid_lose,300.04668149999634,39,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4779772736643838,1,valid_win,303.11331850000715,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.6909346597978081,0,valid_lose,306.9942010000086,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9307417754428359,0,valid_lose,313.30881760000193,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5501342133370449,0,valid_lose,316.34185720000823,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7460658061974226,0,valid_lose,320.57324120000703,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.08205875664049855,0,invalid_lose,325.20611690000806,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.32339482439418854,0,valid_lose,328.97035220000544,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.30176977762057344,0,valid_lose,332.78551650000736,40,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.29618160030991536,1,valid_win,337.21840240000165,41,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9394270114316559,1,valid_win,341.0331326000014,42,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5932141257201957,0,valid_lose,344.0323569000029,42,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9662687847544958,1,valid_win,347.16420780000044,43,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9182226861120788,1,valid_win,351.0295655000082,44,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9847862939669876,1,valid_win,354.8293577000004,45,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.1691051959346601,1,invalid_win,358.6775325000053,46,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8542105669634574,1,valid_win,362.5111035000009,47,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.022671486830166288,1,invalid_win,367.3904767000058,48,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.054587514820989,0,invalid_lose,371.5078959000093,48,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.43851520000317,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.1898390999995,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1227652999951,,49.0,2.3130157999985386,"[(49.0, 2.3130157999985386)]",49.0,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.2554906000005,,44.0,0.8880437000043457,"[(44.0, 0.8880437000043457)]",,44.0,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,81,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.16589927879759714,0,invalid_lose,383.68548759999976,48,,,,,,,,381.63223950000247,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,82,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.4945704608452536,1,valid_win,387.93404120000196,49,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,83,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.11625613378971811,0,invalid_lose,392.18213270000706,49,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,84,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5002867431254024,1,valid_win,396.06460420000076,50,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,85,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.43305928010984107,0,valid_lose,399.9968504999997,50,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,86,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.15575451157030784,0,invalid_lose,403.89462849999836,50,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,87,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6658312759782461,0,valid_lose,407.8602615999989,50,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,88,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.48128910044607065,1,valid_win,411.9917504000041,51,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,89,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3335488042878767,1,valid_win,416.19048869999824,52,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,90,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9531809720790221,1,valid_win,420.2912544999999,53,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,91,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3781153204078549,1,valid_win,424.1551749000064,54,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
