trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.0747304305976737,1,invalid_win,25.156994100000702,1,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5350104598074152,0,valid_lose,36.48622220000016,1,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4137005129413507,0,valid_lose,43.3682445000004,1,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9076341832269339,1,valid_win,74.05668490000062,2,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.21807291342871227,0,invalid_lose,80.42135860000053,2,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6300848082720323,1,valid_win,87.55334810000022,3,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5922686514357274,1,valid_win,97.86527790000036,4,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.12068050138281705,1,invalid_win,107.9283034,5,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9996447605677857,1,valid_win,114.62827939999988,6,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.547289664571185,0,valid_lose,123.6579197000001,6,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5123898325582132,1,valid_win,129.2048459000007,7,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5832127693377909,1,valid_win,136.95184030000019,8,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5870986805674098,1,valid_win,142.8668271000006,9,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7949363067157017,1,valid_win,154.24744950000058,10,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2575984813680918,1,valid_win,161.34520410000005,11,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.16963587113221756,0,invalid_lose,169.2577865000003,11,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.40460896630472987,1,valid_win,175.0403481000003,12,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7139129041070629,0,valid_lose,182.00328960000024,12,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.3918174608035766,0,valid_lose,188.40284930000053,12,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9852648519817228,1,valid_win,194.81719789999988,13,,,,,,,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.68309470000077,19.0,19.0,21.992817000000286,"[(19.0, 21.992817000000286)]",,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1013141000003,,94.0,6.498188800000207,"[(94.0, 6.498188800000207)]",94.0,,,,,,,,,sub_512,2024-11-10_16h40.30.457,Reversal,2023.1.3,60.03918156987685,4,
