trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp1.png,estimation_exp3.png,estimation_exp4.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6580507418307764,1,valid_win,82.23793030000525,7,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.26484916271056524,0,valid_lose,88.93746720001218,7,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.15725710673801074,1,invalid_win,93.62094799999613,8,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6826783139394625,1,valid_win,103.5182965999993,9,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9100766583153707,0,valid_lose,108.00264750001952,9,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7239038204945673,0,valid_lose,113.65076899999985,9,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5476336159171074,1,valid_win,118.34969110001111,10,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.23150302544591617,1,invalid_win,125.44865090001258,11,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2619166168183593,0,valid_lose,129.98238760000095,11,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.9503737064202439,0,valid_lose,135.14848600002006,11,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],230.75456770000164,None,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],253.7190607000084,None,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],254.19864370001596,None,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],254.662804600026,None,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4796716641039718,1,valid_win,162.6243167000066,12,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8441625830070801,1,valid_win,171.22612490001484,13,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6673495159338975,0,valid_lose,177.04382600000827,13,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.43614007154884193,0,valid_lose,181.87555300001986,13,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.45615622916885823,1,valid_win,186.0749216999975,14,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.3015835202087832,0,valid_lose,190.67388930000016,14,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5430715446197215,0,valid_lose,197.89163749999716,14,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5265800260073416,1,valid_win,203.33913360000588,15,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.37705792039313135,1,valid_win,207.83834720001323,16,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7423395104144338,0,valid_lose,215.07101899999543,16,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.1505662567108661,1,invalid_win,219.5041174000071,17,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.9235604662212744,0,valid_lose,224.03624489999493,17,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9262028415647985,1,valid_win,228.0857334000175,18,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.26466647732944715,1,valid_win,232.50158579999697,19,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2690230604445386,0,valid_lose,236.45102540001972,19,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6603670667208378,0,valid_lose,240.38473310001427,19,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.738950391321068,1,valid_win,244.6362719000026,20,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.3677686170472745,0,valid_lose,249.2333049000008,20,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5092786311880712,0,valid_lose,253.39959700001054,20,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.2610927826689311,0,valid_lose,257.43428879999556,20,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,2.3729049999965355,"[(50.0, 0.027400099992519245), (76.0, 2.3729049999965355)]",353.0593453000183,None,76.0,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],356.30035710000084,None,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,3.672327700012829,"[(36.0, 3.672327700012829)]",363.38374770001974,None,,36.0,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,2.2407279000035487,"[(66.0, 2.2407279000035487)]",367.86505960000795,None,,,66.0,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5113388119698042,1,valid_win,281.11313569999766,21,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8738033988287985,1,valid_win,286.1123819000204,22,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9016978437137704,0,valid_lose,298.9263629000052,22,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9124811040248533,1,valid_win,302.86007960001007,23,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.3277751916953249,1,valid_win,307.14257650001673,24,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8090156658505105,1,valid_win,311.6415272000013,25,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8727371091582026,1,valid_win,316.0576119000034,26,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.4824163974742489,1,valid_win,319.97523670000373,27,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.10513393872191457,1,invalid_win,324.2899285000167,28,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8248414643460512,1,valid_win,328.20620290000807,29,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5096715018937686,0,valid_lose,332.1560707000026,29,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.08804541609690586,0,invalid_lose,336.18836400000146,29,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4804973621118114,0,valid_lose,340.6382245999994,29,,,,,,,,,,,,,,,,sub_008,2022-11-06_10h42.21.831,Reversal,2022.1.1,60.01064589279669,4,
