trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6027020570053455,1,valid_win,85.65458669999498,7,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6441973525156873,1,valid_win,89.98685480000859,8,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.13909643587069953,0,invalid_lose,94.18774960000883,8,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5753974697767401,1,valid_win,101.96893109999655,9,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5363745601112343,0,valid_lose,107.5675559000083,9,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4462847172639731,1,valid_win,112.53400759999931,10,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6583065084959756,1,valid_win,116.69911660000798,11,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2927426214417117,1,valid_win,122.81534319999628,12,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1756272615812492,0,invalid_lose,127.76483060000464,12,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6584924785845577,1,valid_win,132.8987819000031,13,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.19766118844908065,0,invalid_lose,137.01383710000664,13,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],223.25163100000645,None,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],238.33733510000457,None,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],242.6964530000114,None,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],244.81308170000557,None,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9642623048610033,1,valid_win,165.5442672000063,14,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.25640006075324273,1,valid_win,170.86008779999975,15,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9393955504766719,1,valid_win,175.32755729999917,16,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.16746202684207967,0,invalid_lose,179.6082274000073,16,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7648066331582508,1,valid_win,183.64337530000194,17,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.22169386558302762,0,invalid_lose,187.8732891999971,17,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.11659257297734282,1,invalid_win,192.12311490000866,18,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7658266740700231,0,valid_lose,196.52359520000755,18,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3182140491768959,1,valid_win,200.68876140000066,19,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3766398437284255,1,valid_win,204.72127470000123,20,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.29642001814057906,1,valid_win,208.92174580000574,21,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7572560335304557,1,valid_win,213.00369959999807,22,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.2511546179593679,0,valid_lose,217.72037239999918,22,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7929555460493768,1,valid_win,221.62019670000882,23,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9392466249576159,1,valid_win,225.58555279999564,24,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.015996676284597,0,invalid_lose,229.5349705999979,24,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.2516283567990467,0,valid_lose,233.06802120000066,24,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.350840952108748,1,valid_win,236.56802069999685,25,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.10837574397472349,0,invalid_lose,240.38551110000117,25,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.876229551154193,1,valid_win,243.950422599999,26,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,6.7682815000007395,"[(28.0, 6.7682815000007395)]",330.19182490000094,None,28.0,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.2396147000108613,"[(83.0, 1.2396147000108613)]",337.8393700000015,None,,83.0,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.8746390000014799,"[(40.0, 1.8746390000014799)]",339.93395230000897,None,,,40.0,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,1.0579708000004757,"[(79.0, 1.0579708000004757)]",342.61652900000627,None,,,,79.0,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7124797544066533,1,valid_win,262.6306762000022,27,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9258542267312792,1,valid_win,266.74592290000874,28,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3662329447188315,1,valid_win,270.62947080000595,29,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.10044203127413842,1,invalid_win,274.4792085000081,30,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7272279904606285,1,valid_win,278.49588719999883,31,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4375946945376171,1,valid_win,282.4785053000087,32,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.33928248710340814,1,valid_win,286.7112640999985,33,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.0862763672987249,0,invalid_lose,290.71068509999895,33,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9877562571214867,1,valid_win,294.5783044999989,34,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6686487332546971,1,valid_win,298.77724429999944,35,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.528376003015904,1,valid_win,302.89430020000145,36,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.039598993725558085,1,invalid_win,307.12500260000525,37,,,,,,,,,,,,,,,,sub_083,2023-01-09_18h28.02.935,Reversal,2022.1.1,60.267249089680654,3,
