trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.8315109364322595,0,valid_lose,47.982374400000026,0,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.3664025459254261,1,valid_win,79.65525500000012,1,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.34390066368489114,1,valid_win,92.58422939999991,2,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.24140829738721103,1,invalid_win,104.96321739999985,3,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7526758869696539,1,valid_win,126.47234380000009,4,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7469279766669462,0,valid_lose,138.70184519999975,4,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6369042069683553,1,valid_win,152.83300830000007,5,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.1710508523198685,0,invalid_lose,162.8269068999998,5,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9834328613302028,1,valid_win,172.00772439999992,6,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7348588602911903,0,valid_lose,191.6342999999997,6,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8869232207548707,1,valid_win,206.97853189999978,7,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.24567699824047118,0,invalid_lose,223.58984959999998,7,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6185651186297881,1,valid_win,234.38623619999998,8,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7885040917365742,1,valid_win,243.99905709999985,9,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6844167373866993,0,valid_lose,254.32914010000013,9,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.46344881097134116,1,valid_win,264.80897079999977,10,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.010739986652839595,1,invalid_win,273.0395387999997,11,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.3574749298432438,0,valid_lose,281.0033734999997,11,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.3720943504423597,1,valid_win,285.81887129999996,12,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2786327966126402,1,valid_win,290.7336986999999,13,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.66626270000006,100.0,100.0,9.774603200000001,"[(100.0, 9.774603200000001)]",,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9415562000004,,28.0,15.972738500000105,"[(28.0, 15.972738500000105)]",28.0,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9815709000004,,47.0,4.594086900000093,"[(47.0, 4.594086900000093)]",,47.0,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.4950584000003,,55.0,1.5443341999998665,"[(55.0, 1.5443341999998665)]",,,55.0,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9105795590592772,0,valid_lose,340.9669466,13,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9504642344117313,1,valid_win,346.43158989999984,14,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.4341725964576175,0,valid_lose,353.44629799999984,14,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4418126120122913,1,valid_win,359.6105342999999,15,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.019737345332073608,0,invalid_lose,365.7245849000001,15,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.17637582129790286,1,invalid_win,370.2730686,16,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.45088254224924174,0,valid_lose,374.7385925999997,16,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.795906502306854,0,valid_lose,379.6701822,16,,,,,,,,,,,,,,,sub_954,2024-06-09_13h06.06.439,Reversal,2023.1.3,60.02826130551234,2,
