trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.30687030085284583,0,valid_lose,7.467666800133884,0,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8095245121895199,1,valid_win,13.00070230010897,1,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3612516395370182,1,valid_win,28.46715890057385,2,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.49093437028368114,0,valid_lose,35.61673850007355,2,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.09581636905204738,0,invalid_lose,40.150031900033355,2,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6573939384237064,0,valid_lose,46.43344760034233,2,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.07434846461178068,1,invalid_win,50.28316200058907,3,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.26294913942359777,0,valid_lose,54.18230020068586,3,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3387828484202865,0,valid_lose,59.83309280034155,3,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.87558002591082,1,valid_win,64.26625020056963,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8033264874994808,0,valid_lose,68.54942860081792,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.08901011886896071,0,invalid_lose,72.54946650005877,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7919309724312008,0,valid_lose,76.93271290045232,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6372191252713536,0,valid_lose,81.8661039005965,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1378524931605466,0,invalid_lose,85.86571309994906,4,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.13525148630820394,1,invalid_win,90.04936870001256,5,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.0888655928196842,1,invalid_win,97.78195540048182,6,,,,,,,,,,,,,,,,sub_143,2023-01-13_10h24.09.826,Reversal,2022.1.2,59.95002538997125,3,
