trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4622184778834386,1,valid_win,16.342456800000036,1,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.39069559916703567,1,valid_win,21.740451399999984,2,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5037449655089805,1,valid_win,26.78885270000046,3,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.32298466859373576,1,valid_win,31.73703160000059,4,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.11452152968745566,0,invalid_lose,36.486191699999836,4,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6868359357004896,0,valid_lose,42.58364129999973,4,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.22781910536374228,0,invalid_lose,48.315237900000284,4,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.4231831571944781,1,valid_win,66.37582269999984,5,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.03451352851086642,0,invalid_lose,71.55685619999986,5,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.1884861263756823,0,invalid_lose,114.97580440000002,5,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9405796363688753,1,valid_win,121.10716370000046,6,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5607603069050003,0,valid_lose,126.23894650000057,6,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9516227209695753,1,valid_win,146.90060300000005,7,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5783728876575005,1,valid_win,151.8297706000003,8,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4836837310546557,1,valid_win,156.2784419999998,9,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.1891803184059091,0,invalid_lose,161.07730820000052,9,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6641292322747665,1,valid_win,166.44143090000034,10,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5012237562575087,0,valid_lose,171.1902624000004,10,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.0028563555467905344,0,invalid_lose,175.72232179999992,10,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5852754493647858,1,valid_win,180.58680210000057,11,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.09778989999995,100.0,100.0,11.715991300000496,"[(100.0, 11.715991300000496)]",,,,,,,,,,sub_788,2024-06-23_10h53.45.806,Reversal,2023.1.3,59.934683182156355,4,
