trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.17306074478102085,1,invalid_win,17.116983900000378,1,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.04048374579727132,1,invalid_win,25.849842999999964,2,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.30001824084450923,1,valid_win,45.799693599999955,3,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.14284726864707353,0,invalid_lose,52.7162429,3,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.34974798629166026,1,valid_win,58.848830900000394,4,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8428016700685144,1,valid_win,64.46634770000037,5,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.04157199368789477,0,invalid_lose,70.0320802999995,5,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9737641303248866,1,valid_win,75.2316923999997,6,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.08263804193691471,0,invalid_lose,80.6481044000002,6,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6034267530356093,1,valid_win,85.48221939999985,7,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5608859707391507,1,valid_win,90.26515680000011,8,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.25242597794262256,0,valid_lose,96.49907299999995,8,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8228590755124282,1,valid_win,101.49876089999998,9,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.14179402613372816,0,invalid_lose,106.26554020000003,9,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.010312857342717585,0,invalid_lose,111.38203749999957,9,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5799401061529301,0,valid_lose,116.01517799999965,9,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5516449611074538,1,valid_win,120.39782930000001,10,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7245093095133143,0,valid_lose,125.53130499999952,10,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.3697808767278503,1,valid_win,130.84751779999988,11,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7673387406209566,1,valid_win,135.9480051999999,12,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,98.0,15.378665000000183,"[(63.0, 12.712796699999672), (98.0, 15.378665000000183)]",216.87929299999996,None,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,13.86650759999975,"[(69.0, 9.183518800000456), (98.0, 13.86650759999975)]",233.6314626000003,None,98.0,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9.516896399999496,"[(63.0, 6.91707679999945), (100.0, 9.516896399999496)]",248.4995573999995,None,,100.0,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,7.150010199999997,"[(99.0, 7.150010199999997)]",259.2470019000002,None,,,99.0,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.40067264110740597,1,valid_win,191.71398090000002,13,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.17737376262637083,0,invalid_lose,196.47971979999966,13,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6223914847727804,1,valid_win,201.02953369999977,14,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.19452588435308127,0,invalid_lose,205.51341330000014,14,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9341973367204238,1,valid_win,209.8134140000002,15,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.24252390644129795,1,invalid_win,214.04663999999957,16,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7383755692312012,1,valid_win,218.21338430000014,17,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.21589260347869044,1,invalid_win,223.02937360000033,18,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.34558752539758364,0,valid_lose,227.37895839999965,18,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7178950830249332,1,valid_win,231.5964524000001,19,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.22868005356861776,0,invalid_lose,236.37938070000018,19,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7660332108296033,1,valid_win,240.79623160000028,20,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.36917874970524756,0,valid_lose,245.41276879999987,20,,,,,,,,,,,,,,,,sub_330,2024-10-31_10h44.20.853,Reversal,2022.1.2,60.01579615741596,2,
