trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6712180637744632,1,valid_win,4.630528200000299,1,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9950282507745609,1,valid_win,13.560528500000146,2,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.01565352680903076,0,invalid_lose,22.67306280000048,2,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.4851694863543229,0,valid_lose,41.69967110000016,2,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6822083046196707,1,valid_win,51.23026779999964,3,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6657122208481465,1,valid_win,60.626715200000035,4,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.696597916218589,0,valid_lose,68.7922478999999,4,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.1647584184012213,0,invalid_lose,78.2706035000001,4,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4368397138076675,1,valid_win,89.56702630000018,5,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.48724843061032785,0,valid_lose,101.24619650000022,5,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6834298105910411,1,valid_win,113.0924359999999,6,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9715766084987271,1,valid_win,120.83926479999991,7,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.656545001810304,1,valid_win,131.5032159000002,8,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.40562328839225614,0,valid_lose,139.2664033000001,8,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5517578708644846,1,valid_win,145.49907410000014,9,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6606891161656366,1,valid_win,152.41237569999976,10,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5651070406834297,1,valid_win,158.39500839999982,11,,,,,,,,,,,,,,,sub_1010,2025-01-05_11h31.26.801,Reversal,2023.1.3,60.06139475761675,2,
