trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6213538643423383,0,valid_lose,356.06094660000053,20,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8431843454348152,0,valid_lose,360.3450434000006,20,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6357680169504151,1,valid_win,364.6254208999999,21,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.6410055328663966,0,valid_lose,368.6404841000003,21,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2259121925858435,0,invalid_lose,372.62241320000066,21,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.21051979078959404,0,invalid_lose,376.5546539999996,21,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.26647666173431694,1,valid_win,380.5696599999992,22,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5325720678700718,0,valid_lose,385.4012368999993,22,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9730119341950371,1,valid_win,392.28265069999907,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.13274824765877813,0,invalid_lose,399.5302771000006,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7982957544156417,0,valid_lose,403.5784681999994,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.40732217481252553,0,valid_lose,407.7100905999996,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.899028657262991,0,valid_lose,411.79209400000036,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9847193808060611,0,valid_lose,415.7412155000002,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8754076862383847,0,valid_lose,419.7062919,23,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.20590321568449188,1,invalid_win,423.6714443000001,24,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5360179618894436,1,valid_win,427.7868617999993,25,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7477606536819543,0,valid_lose,431.768818999999,25,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.41541479836993633,0,valid_lose,435.7174622000002,25,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.3595112055444071,1,valid_win,439.6328126999997,26,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.9705458000008,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.7526493000005,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4028921999998,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0022594000002,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9177693837453724,0,valid_lose,458.3431363999989,26,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5586415295000355,0,valid_lose,462.7244792999991,26,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.33997118776590285,0,valid_lose,467.9400105000004,26,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9166082810613093,0,valid_lose,471.988057999999,26,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.37352572568748654,1,valid_win,475.9037425000006,27,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9526530866282451,1,valid_win,479.71903460000067,28,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.011021809308883523,0,invalid_lose,483.7176436999998,28,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6331833467454951,1,valid_win,487.5830009000001,29,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7042905972889476,1,valid_win,491.60122450000017,30,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6791684526980679,1,valid_win,497.6297938000007,31,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9003790468189133,1,valid_win,502.4446580999993,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8297259136373094,0,valid_lose,506.72900949999894,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.02023593220790232,0,invalid_lose,510.6087807999993,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9784255875775985,0,valid_lose,514.5076310999993,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.688802022478885,0,valid_lose,518.7395954999993,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.031907383883086005,0,invalid_lose,522.671418599999,32,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9654972791133964,1,valid_win,526.4866693999993,33,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.016899708678900893,1,invalid_win,530.4187803000004,34,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6604981998071698,1,valid_win,534.4504577999996,35,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.20117353642573255,0,invalid_lose,538.3324539000005,35,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6625206000008,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.9375371999995,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.5537442999994,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3855234000002,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,81,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.288328917712689,0,valid_lose,551.0948262999991,35,,,,,,548.0507347000002,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,82,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5949189384399242,1,valid_win,557.1600576000001,36,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,83,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.1750509291954927,1,invalid_win,563.0742353000005,37,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,84,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9370113414802917,1,valid_win,569.5884559999995,38,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,85,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5499174400909955,1,valid_win,574.3540604999998,39,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,86,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.007478985863486609,1,invalid_win,579.1522177000006,40,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,87,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9152661644761736,0,valid_lose,583.8001236,40,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,88,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.3618882179206996,1,valid_win,592.1808521000003,41,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,89,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.22294781093133687,0,invalid_lose,597.7787511000006,41,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,90,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.781939200676652,0,valid_lose,602.6617664000005,41,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,91,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8009954008947324,1,valid_win,614.8737409999994,42,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,92,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.703822521463728,0,valid_lose,620.6045044999992,42,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,93,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.29415034767847137,1,valid_win,624.9864983000007,43,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,94,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.06478314772870297,1,invalid_win,629.9682443000002,44,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,95,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.14764182066956166,0,invalid_lose,634.6999610000003,44,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,96,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.46703995481759386,0,valid_lose,639.4651943999997,44,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,97,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4567300362336585,1,valid_win,645.5626811999991,45,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,98,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.1841639626703382,0,invalid_lose,650.1944156999998,45,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,99,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9894690417151094,0,valid_lose,655.3095854999992,45,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
