trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.2757632309797605,1,valid_win,12.328000900000006,1,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9934291519142605,1,valid_win,23.75739919999978,2,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.877591573828744,1,valid_win,35.52008519999981,3,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8024077206228065,1,valid_win,44.40043799999967,4,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.12291781336314866,0,invalid_lose,52.29767389999961,4,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5281781805364103,1,valid_win,64.97682859999986,5,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.716670038943885,0,valid_lose,80.15617680000014,5,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.30334060798426954,1,valid_win,87.58564099999967,6,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4603145058260486,1,valid_win,96.26653429999988,7,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5123119952525251,0,valid_lose,112.62758529999974,7,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.17733136304705055,0,invalid_lose,117.25913229999969,7,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4083705972785532,1,valid_win,123.12365679999948,8,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.24053614598579565,0,invalid_lose,130.3544908999993,8,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7119714364710462,1,valid_win,135.91927020000003,9,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6374343218723679,1,valid_win,142.3170442999999,10,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.02109815516032032,0,invalid_lose,148.66526749999957,10,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4842636233140156,1,valid_win,153.03007399999933,11,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.07319395456405053,1,invalid_win,158.46164099999987,12,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4027570307230398,1,valid_win,166.2089817999995,13,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8072221219231223,1,valid_win,172.31099899999936,14,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.49365790000047,1.0,1.0,20.143958900000143,"[(77.0, 9.413683099999616), (100.0, 11.24653760000001), (1.0, 20.143958900000143)]",,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5174968000001,,1.0,8.289276500000597,"[(1.0, 4.391565300000366), (1.0, 8.289276500000597)]",1.0,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.04528370000025,,100.0,2.3442643000007592,"[(100.0, 2.3442643000007592)]",,100.0,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.87981709999985,,100.0,3.7390791000007084,"[(100.0, 3.7390791000007084)]",,,100.0,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_946,2024-05-26_11h55.07.138,Reversal,2023.1.3,60.0444809514967,2,
