trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,trial.stopped,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,feedback_preparation.started,feedback_preparation.stopped,score,feedback.started,feedback.stopped,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,estimation_exp2.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,557.5820825999999,,,,,,,,,,,,,,557.4465295,False,4,85,True,exp2.png,exp1.png,trial_right_image,559.7318946000005,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6997229081176307,0,valid_lose,531.1635020999993,559.7323999,560.3471760000002,51,560.3472250000004,562.1453592999997,,,,,,,,,,,557.4458836000003,557.4464960000005,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,562.3053588000002,,,,,,,,,,,,,,562.1475907000004,False,5,86,False,exp3.png,exp4.png,trial_left_image,564.1819449000004,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6507942957494719,1,valid_win,535.6136057999993,564.1825031999997,564.7963464000004,52,564.7963710000004,566.5946168,,,,,,,,,,,562.1463726000002,562.1475326999998,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,566.7412402999998,,,,,,,,,,,,,,566.5967323000004,False,6,87,True,exp2.png,exp1.png,trial_left_image,569.4478570000001,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6434286273284543,1,valid_win,540.8794113999993,569.4483056999998,570.0629828000001,53,570.0630313000001,571.8602083000005,,,,,,,,,,,566.5955120999997,566.5966791999999,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,572.0115817000005,,,,,,,,,,,,,,571.8614567000004,False,7,88,False,exp3.png,exp4.png,trial_right_image,575.2148956000001,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.6825305546420327,0,valid_lose,546.6467352,575.2156432000002,575.8288051,53,575.8288285999997,577.6264081999998,,,,,,,,,,,571.8607682000002,571.8614170000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,577.7782778999999,,,,,,,,,,,,,,577.6283383999998,False,8,89,True,exp2.png,exp1.png,trial_left_image,580.8130204999998,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.586493076203308,1,valid_win,552.2446289999998,580.8135301000002,581.4280645999997,54,581.4281081999998,583.2260385999998,,,,,,,,,,,577.6272907000002,577.6282873,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,583.3812306,,,,,,,,,,,,,,583.2281156999998,False,9,90,True,exp4.png,exp3.png,trial_right_image,585.6454479000004,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.697813117641744,1,valid_win,557.0770001999999,585.6458918999997,586.2605764999998,55,586.26062,588.0589232000002,,,,,,,,,,,583.2269979000002,583.2280649000004,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,588.2112287,,,,,,,,,,,,,,588.0609746,False,10,91,True,exp2.png,exp1.png,trial_left_image,591.5782802000003,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5086462249874867,1,valid_win,563.0098153999998,591.5787074,592.1935647,56,592.1935977000003,593.9905782000005,,,,,,,,,,,588.0598087999997,588.0609218999998,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,594.1502984999997,,,,,,,,,,,,,,593.9917390999999,False,11,92,False,exp3.png,exp4.png,trial_left_image,596.3440019999998,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6719885837052656,1,valid_win,567.7755462999994,596.3444378000004,596.9592541000002,57,596.9592817000002,598.7567343000001,,,,,,,,,,,593.9910956000003,593.9917084999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,598.8910072999997,,,,,,,,,,,,,,598.7578186000001,False,12,93,False,exp1.png,exp2.png,trial_right_image,601.4936038000005,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5314176502278475,1,valid_win,572.9252289999995,601.4941269999999,602.1092663,58,602.1092858000002,603.9063917000003,,,,,,,,,,,598.7572545000003,598.7577871000003,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,604.0630068999999,,,,,,,,,,,,,,603.9083504999999,False,13,94,True,exp4.png,exp3.png,trial_right_image,606.0270370999997,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.7392320796845524,1,valid_win,577.4586611999994,606.0275579999998,606.6410007000004,59,606.6410335999999,608.4388353000004,,,,,,,,,,,603.9073023000001,603.9082988,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,608.5848747,,,,,,,,,,,,,,608.440055,False,14,95,False,exp1.png,exp2.png,trial_right_image,612.4419383000004,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.2851606480549619,1,valid_win,583.8734887999999,612.4423808000001,613.0576327999997,60,613.0577198999999,614.8548625000003,,,,,,,,,,,608.4393688,608.4400242000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,615.0136152000005,,,,,,,,,,,,,,614.8561511999997,False,15,96,False,exp3.png,exp4.png,trial_left_image,617.3424130000003,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.3507516489235857,1,valid_win,588.7740733,617.3429818000004,617.9564949000005,61,617.9565388999999,619.7545633,,,,,,,,,,,614.8554122000005,614.8561207000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,619.9012008999998,,,,,,,,,,,,,,619.7565886000002,False,16,97,False,exp1.png,exp2.png,trial_right_image,622.0583665000004,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.0505172696980517,0,invalid_lose,593.4902084999994,622.0591218,622.6725441999997,61,622.6725723,624.4706112000003,,,,,,,,,,,619.7554829999999,619.7565366999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,624.6265292999997,,,,,,,,,,,,,,624.4728112000003,False,17,98,False,exp3.png,exp4.png,trial_left_image,627.3903301999999,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.4007797001048652,1,valid_win,598.8219478999999,627.3908455000001,628.0053429,62,628.0053857000003,629.8027917,,,,,,,,,,,624.4716095000003,624.4727525999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,629.9412481999998,,,,,,,,,,,,,,629.8040375999999,False,18,99,True,exp2.png,exp1.png,trial_left_image,632.2116728000001,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9732845972485585,1,valid_win,603.6430062999998,632.211886,632.8215495000004,63,632.8216334999997,634.6194264000005,,,,,,,,,,,629.8033329,629.8039895000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,634.7683425000005,,,,,,,,,,,,,,634.6215504000002,False,19,100,False,exp3.png,exp4.png,trial_left_image,637.0054601000002,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6913532592293854,1,valid_win,608.4370074999997,637.0058993000002,637.6208605000002,64,637.6208876000001,639.4191977999999,,,,,,,,,,,634.6203824000004,634.6214946999999,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,639.6151925000004,,,,,,,,,,,,,,639.4214168999997,True,,,,,,,639.5105807999998,,,,,,,,,,,,,,639.5105959000002,639.5230167,,639.5230331000002,639.5406509000004,,,,,,,,,,,639.4202274999998,639.4213583999999,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,639.6151925000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.5479465999997,639.6151925000004,645.4163879999996,6.0,6.0,4.516216799999711,"[(6.0, 4.516216799999711)]",,,,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,645.4942602000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.4188838999999,645.4942602000001,653.6059132999999,,95.0,7.076543900000615,"[(94.0, 3.1120691000005536), (96.0, 4.480743600000096), (95.0, 7.076543900000615)]",,,95.0,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,653.6763087999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.6064758000002,653.6763087999998,656.6062536,,100.0,1.833799099999851,"[(100.0, 1.833799099999851)]",100.0,,,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,656.6748739000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6070320999997,656.6748739000004,660.3901599999999,,2.0,2.7235789999995177,"[(2.0, 2.7235789999995177)]",,2.0,,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,660.5464322999997,,,,,,,,,,,,,,660.4047149999997,False,20,101,False,exp1.png,exp2.png,trial_left_image,667.0018949000005,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4754619371619453,0,valid_lose,638.4334051999995,667.0022973000005,667.6163392999997,64,667.6163660000002,669.4148720000003,,,,,,,,,,,660.4036727000002,660.4046780999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,669.5694685999997,,,,,,,,,,,,,,669.4169118999998,False,21,102,True,exp4.png,exp3.png,trial_right_image,671.7349870999997,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6233588189738126,1,valid_win,643.1665309999998,671.7354230000001,672.3500148000003,65,672.3500519999998,674.1478262,,,,,,,,,,,669.4157886000003,669.4168595000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,674.3219871000001,,,,,,,,,,,,,,674.1503006000003,False,22,103,False,exp1.png,exp2.png,trial_left_image,676.1169773000001,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.17569164895108202,1,invalid_win,647.5484171999997,676.1173037999997,676.7319273000003,66,676.7319668999999,678.5307682000002,,,,,,,,,,,674.1489049000002,674.1502391000004,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,678.6789722000003,,,,,,,,,,,,,,678.5330325000004,False,23,104,False,exp3.png,exp4.png,trial_left_image,680.6518370000003,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.8560840095303239,1,valid_win,652.0836427999993,680.6525496000004,681.2647131000003,67,681.2647352000004,683.0628735,,,,,,,,,,,678.5318286000002,678.5329735000005,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,683.2246919999998,,,,,,,,,,,,,,683.0650119000002,False,24,105,True,exp2.png,exp1.png,trial_right_image,685.2997479000005,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.46877018778133206,0,valid_lose,656.7313304999998,685.3002238999998,685.9144779999997,67,685.9145058000004,687.7122686000002,,,,,,,,,,,683.0637808000001,683.0649289000003,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,687.8597271999997,,,,,,,,,,,,,,687.7143180000003,False,25,106,True,exp4.png,exp3.png,trial_right_image,690.2673639000004,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.4809649377471318,1,valid_win,661.6995027999992,690.2684283999997,690.8800526000005,68,690.8800848999999,692.6782178000003,,,,,,,,,,,687.7132649000005,687.7142661999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,692.8270757999999,,,,,,,,,,,,,,692.6797813000003,False,26,107,False,exp1.png,exp2.png,trial_left_image,694.5482067000003,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.3134300299228069,0,valid_lose,665.9797246999997,694.5486166000001,695.1629891000002,68,695.1630102999998,696.9614947999999,,,,,,,,,,,692.6789048999999,692.6797329999999,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,697.1122313000005,,,,,,,,,,,,,,696.9636632000002,False,27,108,False,exp3.png,exp4.png,trial_left_image,699.9477163000001,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.3541306186866163,1,valid_win,671.3793690999992,699.9482687,700.5628305,69,700.5628574000002,702.3603764999998,,,,,,,,,,,696.9624972000001,696.9636042000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,702.5049920000001,,,,,,,,,,,,,,702.3622187999999,False,28,109,False,exp1.png,exp2.png,trial_left_image,705.2312154000001,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4510430240098754,0,valid_lose,676.6630069999992,705.2319113000003,705.8452238999998,69,705.845241,707.6430122000002,,,,,,,,,,,702.3611860999999,702.3621734999997,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,707.7955332000001,,,,,,,,,,,,,,707.6451609000005,False,29,110,True,exp4.png,exp3.png,trial_right_image,710.4293301999996,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.9264145128246317,1,valid_win,681.8608654999998,710.4297566000005,711.0442223,70,711.0442553000003,712.8426420000005,,,,,,,,,,,707.6439258,707.6451059000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,712.9877386999997,,,,,,,,,,,,,,712.8447818000004,False,30,111,True,exp2.png,exp1.png,trial_left_image,718.1120763999998,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.07840494749032523,0,invalid_lose,689.5437954999998,718.1126936000001,718.7265606000001,70,718.7265888000002,720.5245517000003,,,,,,,,,,,712.8436555999997,712.8447205000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,720.6644509999996,,,,,,,,,,,,,,720.5259968,False,31,112,False,exp3.png,exp4.png,trial_left_image,723.0280167999999,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.1588363522891575,0,invalid_lose,694.4595397999992,723.0284320000001,723.6425448,70,723.6425676999997,725.4409728,,,,,,,,,,,720.5252873999998,720.5259561000003,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,725.5909704000005,,,,,,,,,,,,,,725.4429056999998,False,32,113,True,exp2.png,exp1.png,trial_left_image,728.5288718000002,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9929143152994088,1,valid_win,699.9607036999996,728.5296116999998,729.1418865000005,71,729.1419134999996,730.9398013999999,,,,,,,,,,,725.441855,725.4428542000005,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,731.0904261000005,,,,,,,,,,,,,,730.9412911999998,False,33,114,True,exp4.png,exp3.png,trial_left_image,733.7937305000005,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.5721341069660949,0,valid_lose,705.2252596999997,733.7941514000004,734.4083153000001,71,734.4083579999997,736.2060357,,,,,,,,,,,730.9404617,730.9412523000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,736.3474158999998,,,,,,,,,,,,,,736.2079769000002,False,34,115,True,exp2.png,exp1.png,trial_right_image,738.5434955000001,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.38258308325768997,0,valid_lose,709.9752892999995,738.5441972999997,739.1578577,71,739.1578853999999,740.9556257000004,,,,,,,,,,,736.2069239000002,736.2079269000005,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,741.1106941999997,,,,,,,,,,,,,,740.9576139999999,False,35,116,False,exp3.png,exp4.png,trial_left_image,743.4922005999997,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.8428986756117057,1,valid_win,714.9238375999994,743.4927350999997,744.1067515000004,72,744.1067799000002,745.9045512000002,,,,,,,,,,,740.9565228000001,740.9575602000004,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,746.0445660000005,,,,,,,,,,,,,,745.9059533999998,False,36,117,True,exp2.png,exp1.png,trial_right_image,748.9416467000001,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8146407398887959,0,valid_lose,720.3732777999994,748.9421940000002,749.5560495999998,72,749.5560764000002,751.3543314999997,,,,,,,,,,,745.9051799999997,745.9059064000003,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,751.5017727000004,,,,,,,,,,,,,,751.3566582000003,False,37,118,False,exp3.png,exp4.png,trial_left_image,753.8073912,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.7018373433073044,1,valid_win,725.2389158999995,753.8078075000003,754.4220060999996,73,754.4220326000004,756.2203219000003,,,,,,,,,,,751.3554144,751.3566006000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,756.3712469000002,,,,,,,,,,,,,,756.2224920999997,False,38,119,False,exp1.png,exp2.png,trial_right_image,758.7064490000002,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.3587387361086134,1,valid_win,730.1379783999992,758.7068706999999,759.3212476999997,74,759.3212742000005,761.1199568000002,,,,,,,,,,,756.2212522999998,756.2224415999999,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,761.2703019999999,,,,,,,,,,,,,,761.1222386,False,39,120,True,exp4.png,exp3.png,trial_left_image,763.0568363000002,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.937254249039779,0,valid_lose,734.4886812999994,763.0575906000004,763.6711139999998,74,763.6711463000001,765.4691739,,,,,,,,,,,761.1209797000001,761.1221807000002,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,765.6718315999997,,,,,,,,,,,,,,765.4715079999996,True,,,,,,,765.5666585999998,,,,,,,,,,,,,,765.5666756,765.5795031999996,,765.5795194000002,765.5961232,,,,,,,,,,,765.4702222000005,765.4714364000001,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,765.6718315999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6042399999997,765.6718315999997,769.7596393000003,13.0,13.0,3.032604799999717,"[(13.0, 3.032604799999717)]",,,,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,769.8286625000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7608742000002,769.8286625000001,775.7922067999998,,None,None,[],,,,,,,,,,,,,sub_588,2024-11-20_14h56.00.835,Reversal,2023.2.1,60.087379066796764,4,2024-11-20 14h56.27.716789 +0200,
