trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp4.png,estimation_exp1.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5462236342655268,1,valid_win,135.09786910004914,8,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2170097891526368,0,invalid_lose,143.1146961003542,8,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5188824724199412,1,valid_win,147.84753870032728,9,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.1145966395481488,1,invalid_win,153.39777780044824,10,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.15990656536125736,0,invalid_lose,158.5310352006927,10,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.36984689903474166,0,valid_lose,164.38077400065958,10,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.37668009035240124,1,valid_win,169.3640179000795,11,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.18620495580372676,1,invalid_win,175.03077960014343,12,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8629314600536411,1,valid_win,180.3138723000884,13,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.42980968698831123,0,valid_lose,186.93032310064882,13,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.16562225115416618,0,invalid_lose,192.4473220007494,13,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],267.46715569961816,None,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,4.451027000322938,"[(51.0, 4.451027000322938)]",281.919549100101,None,51.0,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],287.8771554995328,None,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10.53413510043174,"[(49.0, 4.350828300230205), (50.0, 10.53413510043174)]",292.4259597994387,None,,50.0,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7123471073921409,1,valid_win,233.74643870070577,14,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6034045083864477,0,valid_lose,238.2296651005745,14,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8667511922241561,0,valid_lose,242.49704590067267,14,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4431125567091623,1,valid_win,246.47959070000798,15,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.16453911880709482,1,invalid_win,251.4621108006686,16,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9545512667531503,1,valid_win,255.92966760043055,17,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.17213434125989868,0,invalid_lose,260.17937380075455,17,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6930220571878264,1,valid_win,265.6625882005319,18,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3192185283758948,1,valid_win,271.34547950048,19,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.44606855707265847,1,valid_win,276.62880230043083,20,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9954324926259436,0,valid_lose,281.1453239005059,20,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6659165787632295,1,valid_win,285.312085300684,21,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6103017621336861,0,valid_lose,290.32933080010116,21,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3175846076278007,1,valid_win,298.79546739999205,22,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.04297229825132243,0,invalid_lose,306.52819760050625,22,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.38770142114883754,1,valid_win,316.6277584005147,23,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.04766808884717755,1,invalid_win,321.67754200007766,24,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8844896318459378,1,valid_win,327.29527270048857,25,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2675337385385622,1,valid_win,332.27806980069727,26,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4119757728888126,0,valid_lose,340.91090850066394,26,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,11.299775000661612,"[(52.0, 11.299775000661612)]",415.95511849969625,None,,,52.0,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],427.95722910016775,None,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],430.2062380993739,None,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,3.4012688007205725,"[(52.0, 3.4012688007205725)]",432.3044306002557,None,,52.0,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7525282783957385,1,valid_win,366.11068060062826,27,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.01587541602139997,0,invalid_lose,370.4942575003952,27,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.24503469419136903,0,invalid_lose,377.1775559000671,27,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.34733245113820554,1,valid_win,383.5104856006801,28,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.44319608715803616,1,valid_win,388.7098802002147,29,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3372597669128018,1,valid_win,394.5264232000336,30,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.33895464204652115,1,valid_win,401.8933717003092,31,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5570390863428448,1,valid_win,406.59311710018665,32,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6480866494810955,1,valid_win,411.4430079003796,33,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.34620544835092504,1,valid_win,416.49281500000507,34,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.011987352481945046,0,invalid_lose,421.77644510008395,34,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8687062939541592,1,valid_win,427.5926889004186,35,,,,,,,,,,,,,,,,sub_487,2024-03-21_12h07.10.934,Reversal,2022.1.2,60.05602045872366,3,
