trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp4.png,estimation_exp1.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.03772712664569111,1,invalid_win,67.07221550000031,5,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5870957727928007,1,valid_win,71.78725639999993,6,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.21162638598138916,0,invalid_lose,76.38958770000045,6,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.22883565042175547,1,invalid_win,80.46992030000001,7,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.23450453139018212,0,invalid_lose,84.83826800000043,7,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5034060378131247,0,valid_lose,89.36892760000046,7,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9370867895679257,0,valid_lose,93.91941790000055,7,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7241220235300247,0,valid_lose,98.06830380000065,7,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8513590211073495,1,valid_win,105.46708639999997,8,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5567412190214465,0,valid_lose,109.93283520000023,8,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],269.94789110000056,None,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,3.94625139999971,"[(47.0, 3.94625139999971)]",280.97760500000004,None,47.0,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],285.9608624000002,None,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,3.009931000000506,"[(69.0, 3.009931000000506)]",289.3440076000006,None,,69.0,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5401424675554232,1,valid_win,139.53031700000065,9,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2847152080237191,1,valid_win,144.2119818000001,10,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6960022598292125,1,valid_win,148.72851679999985,11,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.21502516733781518,1,invalid_win,153.1779335000001,12,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3004909727908254,0,valid_lose,157.6443380999999,12,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8754804870668306,1,valid_win,162.25935459999982,13,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.05520984705941945,1,invalid_win,166.37636770000063,14,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5077587731223282,0,valid_lose,172.5082867000001,14,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.58180926958732,1,valid_win,177.40724099999989,15,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.24544298881607973,1,invalid_win,181.52530269999988,16,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4823466816568902,1,valid_win,186.0895774999999,17,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.801866433111477,1,valid_win,190.72245470000053,18,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.20891845373013784,0,invalid_lose,195.27178960000037,18,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8333562121559455,1,valid_win,199.32093690000056,19,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3946626044501651,1,valid_win,203.95511859999988,20,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9447682572025103,1,valid_win,208.53673960000015,21,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.1794012974605126,1,invalid_win,213.31959199999983,22,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9851262524766818,1,valid_win,218.65355180000006,23,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9868987729132922,1,valid_win,223.3524154000006,24,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.13540336528184083,0,invalid_lose,228.0680057999998,24,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,7.085999500000071,"[(51.0, 7.085999500000071)]",388.1067294000004,None,,,51.0,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,5.819482300000345,"[(51.0, 5.819482300000345)]",396.13691610000024,None,51.0,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,2.388199699999859,"[(48.0, 2.388199699999859)]",403.0512484000001,None,,,,48.0,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,2.4648692999999184,"[(54.0, 2.4648692999999184)]",406.30718700000034,None,,54.0,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6128469382999123,1,valid_win,255.13001820000045,25,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.2228865864630707,1,invalid_win,261.31541130000005,26,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9462368918897739,0,valid_lose,267.64636040000005,26,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.3936149818797945,0,valid_lose,272.76184850000027,26,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.25857214082763724,1,valid_win,277.3116522,27,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.695143103004233,1,valid_win,285.91122350000023,28,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5550637345100714,0,valid_lose,290.71047050000016,28,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8560490462490334,0,valid_lose,296.3929342000001,28,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3367517261264056,0,valid_lose,302.3911407000005,28,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.396772577377674,1,valid_win,308.04306590000033,29,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.749516073001222,0,valid_lose,312.54082610000023,29,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8010404270072703,1,valid_win,317.9063225,30,,,,,,,,,,,,,,,,sub_115,2022-09-18_12h56.59.192,Reversal,2022.1.1,60.113205188041405,3,
