trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7702121379893254,1,valid_win,103.43166869995184,11,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5942995568209524,1,valid_win,109.11388160008937,12,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,13.247294200118631,"[(100.0, 12.846616200171411), (100.0, 13.247294200118631)]",189.37327480013482,None,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18.625512100057676,"[(99.0, 9.258128899848089), (95.0, 11.824987099971622), (100.0, 18.625512100057676)]",207.81056520016864,None,100.0,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.630925400182605,"[(2.0, 20.630925400182605)]",229.72013210016303,None,,2.0,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,15.354017399949953,"[(53.0, 7.606440499890596), (53.0, 8.638681099982932), (53.0, 9.087047799956053), (69.0, 10.805427999934182), (73.0, 12.021844799863175), (73.0, 13.005499999970198), (73.0, 13.521830099867657), (73.0, 14.203381599858403), (86.0, 15.354017399949953)]",253.3333172001876,None,,,86.0,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9685651234336236,1,valid_win,199.1143775000237,13,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5028043633575521,1,valid_win,204.0306601000484,14,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1895976480799042,0,invalid_lose,208.71449310006574,14,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6265876701911678,1,valid_win,213.49550770013593,15,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3467815015323863,1,valid_win,218.64583669998683,16,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9819246314341259,1,valid_win,223.5786713999696,17,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6325867496140868,1,valid_win,228.07901780004613,18,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6414745847224673,1,valid_win,232.52840570011176,19,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6214288698365891,1,valid_win,237.31170590012334,20,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.07788764760904532,0,invalid_lose,242.8787042000331,20,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8285390439921396,1,valid_win,248.41162290005013,21,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1949641702377416,0,invalid_lose,252.7116586000193,21,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8004774505336774,1,valid_win,258.0613394000102,22,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.21532455937856243,0,invalid_lose,263.01097820000723,22,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9364363823183512,1,valid_win,268.02778270002455,23,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.17222988581819254,0,invalid_lose,273.34442810015753,23,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.40495661561168794,1,valid_win,278.0448164001573,24,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.04837343129834826,1,invalid_win,284.12789480015635,25,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7766228382705849,0,valid_lose,290.277351600118,25,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7660237940128304,1,valid_win,295.0611177999526,26,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,67.0,12.940240500029176,"[(62.0, 9.154869199963287), (62.0, 9.506044500041753), (67.0, 12.190336900064722), (67.0, 12.940240500029176)]",375.32690530014224,None,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,10.665891799842939,"[(59.0, 9.033674399834126), (60.0, 9.983425799990073), (60.0, 10.665891799842939)]",389.42631410015747,None,60.0,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],401.24573580012657,None,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.7822934000287205,"[(100.0, 5.7822934000287205)]",404.6538548001554,None,,,100.0,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4784438352018059,1,valid_win,340.12658170005307,27,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6097593101872281,1,valid_win,344.9098148001358,28,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.797211978952714,1,valid_win,349.60964599996805,29,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5302254097871747,1,valid_win,354.2762462000828,30,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.24814243941786807,0,invalid_lose,358.60941909998655,30,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.32179930143042157,1,valid_win,363.4927485000808,31,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7653523589183278,1,valid_win,369.01024179998785,32,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.23482970941785508,0,invalid_lose,373.42667430010624,32,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5059004035679382,1,valid_win,377.7593447000254,33,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.03366259728279508,0,invalid_lose,381.7599895999301,33,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7147582287965335,1,valid_win,386.54248629999347,34,,,,,,,,,,,,,,,,,,sub_899,2025-03-21_10h55.06.557,Reversal,2022.1.2,60.02386544701902,3,
