trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.27286746213218316,1,valid_win,70.0495734999422,8,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6029887060996301,1,valid_win,75.09861509990878,9,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.19782500574085904,0,invalid_lose,79.94886329979636,9,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.11310121071128254,0,invalid_lose,85.29885169980116,9,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4871880940488844,0,valid_lose,90.26520889997482,9,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5657978274888645,0,valid_lose,95.99873059988022,9,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2670373166020703,1,valid_win,100.98219759995118,10,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7268531206176105,1,valid_win,106.23181429994293,11,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5927030532444891,1,valid_win,110.79871049989015,12,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9747278015652552,1,valid_win,115.59793369984254,13,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],212.77550560003147,None,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,8.951132999965921,"[(83.0, 8.951132999965921)]",221.3699872000143,None,83.0,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.649158000014722,"[(10.0, 4.649158000014722)]",235.53811850002967,None,,10.0,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,5.634192799916491,"[(89.0, 5.634192799916491)]",241.6849053001497,None,,,89.0,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4339907358526395,1,valid_win,159.71380749996752,14,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.44227956751924147,1,valid_win,164.96422409988008,15,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4206915312328764,1,valid_win,169.81386429979466,16,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.17382074810497472,0,invalid_lose,174.54743269993924,16,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.04985612701195585,0,invalid_lose,180.19657069980167,16,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.975717642405598,1,valid_win,185.51310719992034,17,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5249582088554647,0,valid_lose,192.23066569981165,17,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.04564043830458819,0,invalid_lose,197.36333469999954,17,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.04686962598222644,0,invalid_lose,202.76334949978627,17,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7298036715804348,0,valid_lose,207.42992659984156,17,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.38413498909134247,1,valid_win,212.3130923998542,18,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.15606234334790703,0,invalid_lose,217.01338689983822,18,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.11235845723283322,0,invalid_lose,221.74607829982415,18,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.39261135159232474,0,valid_lose,227.37947439984418,18,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.38524032577398326,1,valid_win,232.07935089990497,19,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.47953847386535875,1,valid_win,236.92946159979329,20,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8512315035018921,1,valid_win,241.54587729997002,21,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.595888854808074,1,valid_win,246.01365599990822,22,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.0670483577046993,0,invalid_lose,250.34566609980538,22,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.48603441988137197,1,valid_win,255.09633609978482,23,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.047429200029001,"[(12.0, 5.047429200029001)]",352.2894673999399,None,,,,12.0,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,3.289003800135106,"[(92.0, 3.289003800135106)]",359.1292326000985,None,92.0,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,5.101090799784288,"[(94.0, 5.101090799784288)]",363.5825259000994,None,,94.0,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.8511981000192463,"[(10.0, 1.8511981000192463)]",369.7535365000367,None,,,10.0,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.45131558725414,1,valid_win,282.978395299986,24,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.2834617318344109,1,valid_win,287.86366429994814,25,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7377324099558389,1,valid_win,292.71170549979433,26,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7088069059141894,1,valid_win,297.02883069985546,27,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.07353046182363399,0,invalid_lose,301.4285104998853,27,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.39607389218640465,1,valid_win,306.427956599975,28,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7422177916888534,1,valid_win,311.74456249992363,29,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9137343113445089,1,valid_win,316.861302399775,30,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9619210537725081,1,valid_win,321.2781356999185,31,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.10642797267799986,0,invalid_lose,325.9446035998408,31,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.05085397940810643,0,invalid_lose,330.6112159998156,31,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9178533746327426,1,valid_win,335.3275697999634,32,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.15492384388525093,0,invalid_lose,340.22776069981046,32,,,,,,,,,,,,,,,,sub_230,2022-11-10_08h42.57.751,Reversal,2022.1.2,59.96972724665354,2,
