trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,ver,date,expName,psychopyVersion,frameRate,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9910112495889535,1,valid_win,52.912047300022095,7,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9987099077294282,0,valid_lose,57.97596980002709,7,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7466918767742696,1,valid_win,63.090775300050154,8,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5723205533368302,1,valid_win,68.40615010005422,9,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7861120512496482,1,valid_win,73.13773660012521,10,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4476847182105349,1,valid_win,78.0357216000557,11,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9568417941917821,1,valid_win,82.60164840007201,12,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.30256813314731856,1,valid_win,87.11570650013164,13,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2943911370912695,1,valid_win,91.4983395000454,14,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9369717150685194,1,valid_win,95.76304920017719,15,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,11,89,7,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
0,exp1.png,exp2.png,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2196740344590834,0,invalid_lose,128.85572940018028,15,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
1,exp3.png,exp4.png,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6362386031289766,1,valid_win,133.28493840014562,16,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
2,exp1.png,exp2.png,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.1723814691651504,0,invalid_lose,137.83403510018252,16,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
3,exp3.png,exp4.png,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4533578257317106,1,valid_win,142.53067330014892,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
4,exp1.png,exp2.png,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8909687756696608,0,valid_lose,147.11338230012916,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
5,exp3.png,exp4.png,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.19594083368154225,0,invalid_lose,151.8113945000805,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
6,exp1.png,exp2.png,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.1434895006253465,0,invalid_lose,156.42673610011116,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
7,exp3.png,exp4.png,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6429395114203756,0,valid_lose,161.1746501000598,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
8,exp1.png,exp2.png,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7008261075482151,0,valid_lose,166.2556152001489,17,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
9,exp3.png,exp4.png,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4855892683785591,1,valid_win,170.9047727000434,18,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
10,exp1.png,exp2.png,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.1967413955201457,1,invalid_win,175.52005670010112,19,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
11,exp3.png,exp4.png,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.829643975222174,0,valid_lose,180.5018675001338,19,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
12,exp1.png,exp2.png,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.9018494898652751,0,valid_lose,185.3503965002019,19,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
13,exp3.png,exp4.png,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.49592532816420587,1,valid_win,189.73173510003835,20,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
14,exp1.png,exp2.png,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6736979375091191,1,valid_win,193.94728410011157,21,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
15,exp3.png,exp4.png,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.18443695525544235,0,invalid_lose,198.3463743000757,21,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
16,exp1.png,exp2.png,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5790094024905423,1,valid_win,202.61170060001314,22,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
17,exp3.png,exp4.png,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6501830777137834,1,valid_win,206.89356140000746,23,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
18,exp1.png,exp2.png,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8105158859235266,1,valid_win,211.20881940005347,24,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
19,exp3.png,exp4.png,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.07528664013917907,0,invalid_lose,215.52348130010068,24,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
20,exp1.png,exp2.png,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,37,65,34,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
0,exp1.png,exp2.png,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9512269877681973,1,valid_win,237.13175050006248,25,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
1,exp3.png,exp4.png,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4562929110298748,1,valid_win,241.59804350021295,26,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
2,exp1.png,exp2.png,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.42974853040216,1,valid_win,245.99521110020578,27,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
3,exp3.png,exp4.png,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9137834081339459,1,valid_win,250.21145310020074,28,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
4,exp1.png,exp2.png,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.17760756374081643,0,invalid_lose,254.41076500015333,28,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
5,exp3.png,exp4.png,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6938557620898208,1,valid_win,258.57496090000495,29,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
6,exp1.png,exp2.png,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.16851062916471982,0,invalid_lose,262.75724530010484,29,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
7,exp3.png,exp4.png,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.10840454416692358,0,invalid_lose,266.9384571001865,29,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
8,exp1.png,exp2.png,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.048127390959873506,0,invalid_lose,271.170965900179,29,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
9,exp3.png,exp4.png,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5003613851177362,1,valid_win,275.43637530016713,30,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
10,exp1.png,exp2.png,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8961366262916806,1,valid_win,279.65157390013337,31,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
11,exp3.png,exp4.png,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.22273219573362535,0,invalid_lose,283.93318100017495,31,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
12,exp1.png,exp2.png,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5980424805210449,1,valid_win,288.332949800184,32,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
13,exp3.png,exp4.png,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.8605620743775029,0,valid_lose,292.7305517999921,32,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
14,exp1.png,exp2.png,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.15833193594545736,0,invalid_lose,297.028455800144,32,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
15,exp3.png,exp4.png,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5564919316206248,1,valid_win,301.6945037001278,33,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
16,exp1.png,exp2.png,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5271454702155872,1,valid_win,305.859015900176,34,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
17,exp3.png,exp4.png,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.484632419592131,1,valid_win,310.0071261001285,35,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
18,exp1.png,exp2.png,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9750547702305957,1,valid_win,314.3072044001892,36,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
19,exp3.png,exp4.png,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7198211888042734,1,valid_win,318.621884400025,37,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
20,exp1.png,exp2.png,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,34,65,34,,,,,,,,,s_082,2,2022_Apr_10_1738,Reversal,3.2.4,59.928900341471895,
