trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate,
0,exp1.png,exp2.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
1,exp3.png,exp4.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5857518005847192,0,valid_lose,4.394216400105506,0,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
2,exp1.png,exp2.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9772718976673782,1,valid_win,10.292918699793518,1,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
3,exp3.png,exp4.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6086509998907567,1,valid_win,20.089242999907583,2,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
4,exp1.png,exp2.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.23632048274047268,0,invalid_lose,25.754161200020462,2,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
5,exp3.png,exp4.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8543550196861788,1,valid_win,30.752444100100547,3,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
6,exp1.png,exp2.png,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.05011041207221356,0,invalid_lose,36.367757100146264,3,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
7,exp3.png,exp4.png,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4216012801758877,1,valid_win,41.18206299981102,4,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
8,exp1.png,exp2.png,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5912030599490787,0,valid_lose,46.17986960010603,4,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
9,exp3.png,exp4.png,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.0842708168447015,0,invalid_lose,50.96275050006807,4,,,,,,,,,,,s_090,1,2022_Jul_11_1129,Reversal,3.2.4,60.057967916596276,
