trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate,
0,exp1.png,exp2.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.10177371795081469,0,invalid_lose,26.554204999934882,0,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
1,exp3.png,exp4.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5628223810799248,0,valid_lose,34.45078660000581,0,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
2,exp1.png,exp2.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6488255046801251,1,valid_win,43.298539599985816,1,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
3,exp3.png,exp4.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.43052786561609435,1,valid_win,60.59266399999615,2,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
4,exp1.png,exp2.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.10027041996792696,0,invalid_lose,68.15639159991406,2,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
5,exp3.png,exp4.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8608997540789083,1,valid_win,73.72118569992017,3,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
6,exp1.png,exp2.png,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.022886265557846452,1,invalid_win,80.20276479993481,4,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
7,exp3.png,exp4.png,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.0057618834464961965,1,invalid_win,90.08152389992028,5,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
8,exp1.png,exp2.png,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.837417677060225,0,valid_lose,95.93044779996853,5,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
9,exp3.png,exp4.png,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.478797787295695,0,valid_lose,101.5950659000082,5,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4133779780734407,1,valid_win,108.8262491999194,6,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8183485822758918,0,valid_lose,117.88873519992922,6,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6284026582030405,1,valid_win,122.95505819993559,7,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5333240051328285,1,valid_win,128.70318650000263,8,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.44854148876894684,1,valid_win,133.73478679999243,9,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.22258396965990412,0,invalid_lose,138.61513599997852,9,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8951035238161964,1,valid_win,145.44748199998867,10,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.860362529767806,0,valid_lose,154.62665160000324,10,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.20790011471998437,0,invalid_lose,159.59209039993584,10,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.48440031798068184,1,valid_win,171.90508489997592,11,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.0,50.0,50.0,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
0,exp1.png,exp2.png,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4284132175670794,1,valid_win,213.2411768999882,12,,,,,,,,,,,s_088,4,2022_Jun_23_0938,Reversal,3.2.4,59.95444662752648,
