trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate,
0,exp1.png,exp2.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7431502725884793,1,valid_win,3.546184999984689,1,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
1,exp3.png,exp4.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8255440128548464,1,valid_win,10.16062109998893,2,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
2,exp1.png,exp2.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.46998344171078055,1,valid_win,15.1754047999857,3,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
3,exp3.png,exp4.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5544480694062518,1,valid_win,20.657088299980387,4,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
4,exp1.png,exp2.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7901338320803584,1,valid_win,25.821931899990886,5,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
5,exp3.png,exp4.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.22614342743123073,0,invalid_lose,31.270033200038597,5,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
6,exp1.png,exp2.png,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4144826006171368,1,valid_win,36.55198849993758,6,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
7,exp3.png,exp4.png,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.38749258883806026,1,valid_win,46.73174580000341,7,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
8,exp1.png,exp2.png,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.12809083906610996,0,invalid_lose,51.8967902000295,7,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
9,exp3.png,exp4.png,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.055007676572147446,0,invalid_lose,60.425572099979036,7,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2538572008587051,1,valid_win,67.4901463999413,8,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.3994278125899715,1,valid_win,78.27128560002893,9,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7067516501985124,1,valid_win,85.40194759995211,10,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.07684042228502674,0,invalid_lose,94.73256789997686,10,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.034785751576235424,0,invalid_lose,99.16421630000696,10,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7812835998909443,0,valid_lose,106.92797059996519,10,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9265585116764898,1,valid_win,119.15571580000687,11,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6709462087768366,1,valid_win,128.45396159996744,12,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.25033708611193084,1,valid_win,135.61796870001126,13,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5224921831169284,0,valid_lose,147.38115339993965,13,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,8,54,0,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
0,exp1.png,exp2.png,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.032226583981885715,0,invalid_lose,184.6355940999929,13,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
1,exp3.png,exp4.png,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9511232741896728,1,valid_win,189.78331029997207,14,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
2,exp1.png,exp2.png,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.33388618420154537,1,valid_win,195.19843460002448,15,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
3,exp3.png,exp4.png,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7424143683275781,1,valid_win,200.6804531000089,16,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
4,exp1.png,exp2.png,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6240617942564614,1,valid_win,205.7278173000086,17,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
5,exp3.png,exp4.png,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8696273230765665,1,valid_win,210.70969159994274,18,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
6,exp1.png,exp2.png,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7196146840572167,1,valid_win,215.42507949995343,19,,,,,,,,,,,s_068,2,2021_Feb_28_1635,Reversal,3.2.4,60.06489408826567,
