trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate,
0,exp1.png,exp2.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.1549261426233508,0,invalid_lose,13.425446199951693,0,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
1,exp3.png,exp4.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8377759508020269,1,valid_win,20.256598999956623,1,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
2,exp1.png,exp2.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6371745216918678,1,valid_win,31.769211699953303,2,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
3,exp3.png,exp4.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4165978928395875,1,valid_win,37.6825308999978,3,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
4,exp1.png,exp2.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.20731689385521135,0,invalid_lose,43.66526649997104,3,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
5,exp3.png,exp4.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7687400668910048,0,valid_lose,50.04509719996713,3,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
6,exp1.png,exp2.png,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8240982114926433,1,valid_win,55.51092589995824,4,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
7,exp3.png,exp4.png,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7797457781152981,0,valid_lose,67.95654739998281,4,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
8,exp1.png,exp2.png,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5337634278222024,1,valid_win,72.83815189998131,5,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
9,exp3.png,exp4.png,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.21610812665445145,0,invalid_lose,78.41998969996348,5,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6126934752447227,1,valid_win,85.46792079997249,6,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.006904384599159874,1,invalid_win,100.22866409999551,7,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.161031081985612,0,invalid_lose,109.22616889997153,7,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.38438028727583917,0,valid_lose,117.15748209995218,7,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6022066849286359,1,valid_win,124.67100299999584,8,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.48233639136434747,1,valid_win,131.2850001999759,9,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9666437133404878,1,valid_win,139.51552729995456,10,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.42874218099002326,1,valid_win,148.1951023999718,11,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6085751245517239,1,valid_win,155.79507589997957,12,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.19001125036622746,0,invalid_lose,163.77440449997084,12,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,14,68,17,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
0,exp1.png,exp2.png,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9615129328826783,1,valid_win,247.2299835999729,13,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
1,exp3.png,exp4.png,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6454242960682065,1,valid_win,253.3438562999945,14,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
2,exp1.png,exp2.png,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.991272161069534,1,valid_win,258.29284249997,15,,,,,,,,,,,s_017,1,2020_Dec_08_0902,Reversal,3.2.4,60.005820573988345,
