trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,FALSE,37,118,TRUE,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.916091637,1,valid_win,872.900252,69,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,FALSE,38,119,TRUE,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.392343629,1,valid_win,879.398353,70,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,FALSE,39,120,FALSE,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.190551164,0,invalid_lose,885.0794136,70,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,94,97,2,3,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,FALSE,40,121,TRUE,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.771852865,0,valid_lose,921.0840737,70,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,FALSE,41,122,FALSE,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.63549632,1,valid_win,926.8325899,71,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,FALSE,42,123,TRUE,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.526579954,1,valid_win,933.1805526,72,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,FALSE,43,124,TRUE,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.199222317,1,invalid_win,939.0778789,73,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,FALSE,44,125,TRUE,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.154562114,1,invalid_win,944.7425047,74,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,FALSE,45,126,TRUE,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.77506564,0,valid_lose,950.2411003,74,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,FALSE,46,127,TRUE,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.195044408,0,invalid_lose,956.6718377,74,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,FALSE,47,128,TRUE,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.999596005,0,valid_lose,964.4692174,74,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,FALSE,48,129,FALSE,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.812471149,1,valid_win,974.8321288,75,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,FALSE,49,130,FALSE,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.347554453,1,valid_win,982.2298372,76,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,FALSE,50,131,FALSE,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.940948788,0,valid_lose,992.7597655,76,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,FALSE,51,132,FALSE,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.796592079,1,valid_win,997.8411613,77,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,FALSE,52,133,FALSE,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.381248933,1,valid_win,1003.272432,78,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,FALSE,53,134,FALSE,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.971322565,0,valid_lose,1011.936505,78,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,FALSE,54,135,FALSE,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.125128677,1,invalid_win,1018.850633,79,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,FALSE,55,136,TRUE,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.341557344,0,valid_lose,1025.881657,79,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,FALSE,56,137,FALSE,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.595269179,0,valid_lose,1031.345136,79,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,FALSE,57,138,FALSE,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.68682465,1,valid_win,1036.361892,80,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,FALSE,58,139,TRUE,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.484657547,1,valid_win,1042.093017,81,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,FALSE,59,140,TRUE,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.960225302,1,valid_win,1046.941758,82,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,92,7,88,12,,,,,,,s_061,3,2021_Feb_16_1547,Reversal,3.2.4,60.02166781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,78,41,37,463.8568528,1,,,,,,
