trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,ver,date,expName,psychopyVersion,frameRate,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.7438649161465175,1,valid_win,61.12570480001159,6,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6997404141262771,1,valid_win,67.14039509999566,7,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8628956215752092,1,valid_win,72.48846890009008,8,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6876367650461185,0,valid_lose,79.80332439998165,8,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5982144431525024,1,valid_win,84.75102930003777,9,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.17492054140222435,1,invalid_win,89.71661709994078,10,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.18186447079472268,1,invalid_win,93.76478640013374,11,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2613700319504646,1,valid_win,98.8622795001138,12,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.35765751058261164,0,valid_lose,103.67786279995926,12,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7432817348034431,1,valid_win,108.6937043000944,13,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.1682530147172635,0,invalid_lose,113.60801340010948,13,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,73,72,42,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
0,exp1.png,exp2.png,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
1,exp3.png,exp4.png,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.40357154048240906,1,valid_win,140.49858080013655,14,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
2,exp1.png,exp2.png,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.034447321177118684,0,invalid_lose,145.66337680001743,14,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
3,exp3.png,exp4.png,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5403490935358172,1,valid_win,150.31198729993775,15,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
4,exp1.png,exp2.png,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.30128202143862726,1,valid_win,155.39306650008075,16,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
5,exp3.png,exp4.png,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7447262998400833,1,valid_win,159.8587158001028,17,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
6,exp1.png,exp2.png,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6565894102432224,1,valid_win,164.25700869993307,18,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
7,exp3.png,exp4.png,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5552331846335198,0,valid_lose,169.82171660009772,18,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
8,exp1.png,exp2.png,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8054286869718544,1,valid_win,174.7862569000572,19,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
9,exp3.png,exp4.png,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.34558667372694973,1,valid_win,178.9856895999983,20,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
10,exp1.png,exp2.png,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5317165537246092,1,valid_win,184.0175920999609,21,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
11,exp3.png,exp4.png,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.06363757425763672,0,invalid_lose,188.5145883001387,21,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
12,exp1.png,exp2.png,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.7982641881193908,1,valid_win,193.14793620002456,22,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
13,exp3.png,exp4.png,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5222326141309138,1,valid_win,197.44600400002673,23,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
14,exp1.png,exp2.png,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4423152653735748,1,valid_win,201.4622957999818,24,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
15,exp3.png,exp4.png,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.39553134219962727,1,valid_win,205.54389380011708,25,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
16,exp1.png,exp2.png,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8303876029643864,1,valid_win,209.47474380000494,26,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
17,exp3.png,exp4.png,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7490270555987314,1,valid_win,214.49098130012862,27,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
18,exp1.png,exp2.png,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.11906695016047852,0,invalid_lose,218.62220710003749,27,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
19,exp3.png,exp4.png,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3581942549476176,1,valid_win,222.85333800013177,28,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
20,exp1.png,exp2.png,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5779502131868748,1,valid_win,227.26962299994193,29,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,17,86,18,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
0,exp1.png,exp2.png,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
1,exp3.png,exp4.png,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.797626122305972,1,valid_win,242.53164990013465,30,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
2,exp1.png,exp2.png,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.26648376834514864,1,valid_win,247.09631630009972,31,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
3,exp3.png,exp4.png,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3675512733069639,1,valid_win,250.99582800013013,32,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
4,exp1.png,exp2.png,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.596648063437691,1,valid_win,255.42606909992173,33,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
5,exp3.png,exp4.png,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8336020634909104,1,valid_win,259.47575460001826,34,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
6,exp1.png,exp2.png,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.31438589272774675,1,valid_win,263.60619230009615,35,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
7,exp3.png,exp4.png,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5768141805878239,1,valid_win,267.77314319997095,36,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
8,exp1.png,exp2.png,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.21771486975832033,0,invalid_lose,271.7050095999148,36,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
9,exp3.png,exp4.png,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.27697017706684035,1,valid_win,276.1860764999874,37,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
10,exp1.png,exp2.png,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8590086880939245,1,valid_win,280.8178948001005,38,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
11,exp3.png,exp4.png,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6348781281870279,1,valid_win,285.0332683001179,39,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
12,exp1.png,exp2.png,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4142423347766676,1,valid_win,289.7983679000754,40,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
13,exp3.png,exp4.png,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.30072821489176227,1,valid_win,294.3122666000854,41,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
14,exp1.png,exp2.png,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6860368700091062,1,valid_win,298.26134500000626,42,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
15,exp3.png,exp4.png,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.09807500615638132,0,invalid_lose,302.81051079998724,42,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
16,exp1.png,exp2.png,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5056366513887068,1,valid_win,307.60926780011505,43,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
17,exp3.png,exp4.png,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9233021745887888,1,valid_win,312.140581500018,44,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
18,exp1.png,exp2.png,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.421856983874335,1,valid_win,316.4054165999405,45,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
19,exp3.png,exp4.png,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.07203606511422311,0,invalid_lose,322.4878346999176,45,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
20,exp1.png,exp2.png,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5932520955718832,1,valid_win,326.61916280002333,46,,,,,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,16,90,50.0,,,,,,,,,s_038,1,2021_Jan_06_1843,Reversal,3.2.4,60.08431030268142,
