trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,ver,date,expName,psychopyVersion,frameRate,
0,exp1.png,exp2.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
1,exp3.png,exp4.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2029099493358889,0,invalid_lose,2.5607688000891358,0,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
2,exp1.png,exp2.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7534685228003074,0,valid_lose,8.176323899999261,0,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
3,exp3.png,exp4.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.009915608479103333,1,invalid_win,15.639939400134608,1,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
4,exp1.png,exp2.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9610407742830266,0,valid_lose,20.671980699989945,1,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
5,exp3.png,exp4.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.24183713876707102,1,invalid_win,26.869526599999517,2,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
6,exp1.png,exp2.png,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.382440524095353,1,valid_win,32.75149300019257,3,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
7,exp3.png,exp4.png,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3359948271468618,1,valid_win,37.34960740013048,4,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
8,exp1.png,exp2.png,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.2869102708870025,0,valid_lose,41.414783800020814,4,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
9,exp3.png,exp4.png,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7252067195530051,1,valid_win,45.44656780012883,5,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
10,exp1.png,exp2.png,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5105666786376017,1,valid_win,50.07841910002753,6,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
11,exp3.png,exp4.png,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8683456951430565,0,valid_lose,54.2768051000312,6,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
12,exp1.png,exp2.png,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8731202090400009,1,valid_win,58.27607400016859,7,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
13,exp3.png,exp4.png,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7012391851530155,0,valid_lose,63.20753450016491,7,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
14,exp1.png,exp2.png,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8874451711860099,0,valid_lose,67.47243960015476,7,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
15,exp3.png,exp4.png,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.4789644475690551,0,valid_lose,71.60425400012173,7,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
16,exp1.png,exp2.png,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9247200350470991,1,valid_win,75.60305150016211,8,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
17,exp3.png,exp4.png,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.16183224825502363,1,invalid_win,80.2681462999899,9,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
18,exp1.png,exp2.png,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8223285324148522,1,valid_win,84.51670730020851,10,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
19,exp3.png,exp4.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7924553741273556,0,valid_lose,89.01549959997647,10,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
20,exp1.png,exp2.png,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7157147006427085,0,valid_lose,93.26405520015396,10,,,,,,,,,,,s_094,1,2022_Aug_02_1116,Reversal,3.2.4,60.07893169999907,
