trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,ver,date,expName,psychopyVersion,frameRate,
7,exp3.png,exp4.png,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6556751573031399,0,valid_lose,167.78916310000022,16,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
8,exp1.png,exp2.png,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.13199302327149798,1,invalid_win,172.08860500000037,17,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
9,exp3.png,exp4.png,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.656539045517333,0,valid_lose,176.5873499000004,17,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
10,exp1.png,exp2.png,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8418612895103058,0,valid_lose,181.26721420000013,17,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
11,exp3.png,exp4.png,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.19179533816770478,0,invalid_lose,185.7668738000002,17,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
12,exp1.png,exp2.png,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.06964502989961929,1,invalid_win,190.3808253000002,18,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
13,exp3.png,exp4.png,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.38799973411518884,0,valid_lose,195.07925870000008,18,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
14,exp1.png,exp2.png,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5040344063254046,1,valid_win,199.52947100000029,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
15,exp3.png,exp4.png,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6920766650387595,0,valid_lose,204.3259164000001,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
16,exp1.png,exp2.png,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.562703269732057,0,valid_lose,209.2590894,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
17,exp3.png,exp4.png,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.8978817722371175,0,valid_lose,214.05768240000043,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
18,exp1.png,exp2.png,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.43737506524956093,0,valid_lose,218.35504370000035,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
19,exp3.png,exp4.png,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.255440009931411,0,valid_lose,222.72092520000024,19,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
20,exp1.png,exp2.png,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4177154805487808,1,valid_win,227.28497920000018,20,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,50.0,50.0,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
0,exp1.png,exp2.png,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
1,exp3.png,exp4.png,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5912949273582915,0,valid_lose,243.63028900000018,20,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
2,exp1.png,exp2.png,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.26522766606744486,1,valid_win,248.14613720000034,21,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
3,exp3.png,exp4.png,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.254625130051783,0,valid_lose,252.7272564,21,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
4,exp1.png,exp2.png,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.27014610137141504,1,valid_win,257.24290410000003,22,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
5,exp3.png,exp4.png,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9960048837726146,1,valid_win,261.6740854000004,23,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
6,exp1.png,exp2.png,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.23714940527172024,0,invalid_lose,266.2725757000003,23,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
7,exp3.png,exp4.png,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.43261982533327814,0,valid_lose,270.2035340000002,23,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
8,exp1.png,exp2.png,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5010610873234186,0,valid_lose,274.53527440000016,23,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
9,exp3.png,exp4.png,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5281571788124596,1,valid_win,279.20064550000006,24,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
10,exp1.png,exp2.png,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.29807641548208885,1,valid_win,283.6508511000002,25,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
11,exp3.png,exp4.png,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.3785336542562602,1,valid_win,288.64852770000016,26,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
12,exp1.png,exp2.png,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9842961716175647,1,valid_win,293.2625717000001,27,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
13,exp3.png,exp4.png,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6280377257576952,0,valid_lose,297.4784133000003,27,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
14,exp1.png,exp2.png,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.3399609335454896,0,valid_lose,302.4780323,27,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
15,exp3.png,exp4.png,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5571354091224853,0,valid_lose,307.17565660000037,27,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
16,exp1.png,exp2.png,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.3961669788159019,0,valid_lose,311.4417464000003,27,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
17,exp3.png,exp4.png,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8993622848624944,1,valid_win,315.7896221000001,28,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
18,exp1.png,exp2.png,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8423048698277594,0,valid_lose,319.8382123000001,28,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
19,exp3.png,exp4.png,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5501979214574005,1,valid_win,323.81970550000005,29,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
20,exp1.png,exp2.png,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8776814999469734,0,valid_lose,328.2183347,29,,,,,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,50.0,50.0,,,,,,,,,s_042,2,2021_Jan_13_0931,Reversal,3.2.4,60.05464973129501,
