trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,trial.stopped,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,feedback_preparation.started,feedback_preparation.stopped,score,feedback.started,feedback.stopped,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp4.png,estimation_exp2.png,estimation_exp3.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,167.52089929999784,,,,,,,,,,,,167.39513049999368,167.39551659999415,167.395531999995,False,10,11,True,exp2.png,exp1.png,trial_right_image,169.53144469999825,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.21889446063940265,1,invalid_win,80.38752489999752,169.53168279999227,170.14659930000198,8,170.14663930000097,171.9446689000033,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,172.08441389999643,,,,,,,,,,,,171.94566919999488,171.94679950000136,171.94686260000162,False,11,12,False,exp3.png,exp4.png,trial_right_image,174.6308607999963,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2859323099292792,1,valid_win,85.48705019999761,174.6312093000015,175.24583449999045,9,175.2458570000017,177.04376760000014,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,177.1838037999987,,,,,,,,,,,,177.0444831999921,177.0453215000016,177.0453611999983,False,12,13,False,exp1.png,exp2.png,trial_left_image,179.39663550000114,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.3815049500640294,0,valid_lose,90.2527354999911,179.3968942999927,180.01198640000075,9,180.01202049999847,181.8096086000005,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,181.93405979999807,,,,,,,,,,,,181.8098914000002,181.81026539999584,181.81027989998984,False,13,14,False,exp3.png,exp4.png,trial_right_image,183.51278769999044,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5787135432423058,1,valid_win,94.36885519999487,183.5130080999952,184.1279097999941,10,184.1279261000018,185.9263595999946,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,186.0638087999978,,,,,,,,,,,,185.9273447000014,185.92849549998937,185.92855489999056,False,14,15,True,exp2.png,exp1.png,trial_right_image,187.59584449999966,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5215675373090853,0,valid_lose,98.45201649999944,187.5961784999963,188.2107296000031,10,188.2107457999955,190.00911559999804,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,190.16348629999266,,,,,,,,,,,,190.01001549999637,190.01109759999963,190.0111518999911,False,15,16,True,exp4.png,exp3.png,trial_right_image,191.74538290000055,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.9549067829033435,0,valid_lose,102.60163599999214,191.74579819999053,192.360374099997,10,192.3603892999963,194.1584320999973,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,194.29557509999722,,,,,,,,,,,,194.15922269999282,194.1601789999986,194.16022859999794,False,16,17,False,exp1.png,exp2.png,trial_left_image,196.0111229999893,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.48479295466943595,0,valid_lose,106.86721359999501,196.0113674000022,196.6264716000005,10,196.62649409999722,198.42429779999657,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,198.5467617999966,,,,,,,,,,,,198.4246676999901,198.4251399999921,198.4251610999927,False,17,18,True,exp4.png,exp3.png,trial_right_image,200.32724649999,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.865769487987184,0,valid_lose,111.18330439999409,200.3274570999929,200.94305419999,10,200.94310069999483,202.74030669999775,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,202.86874819999503,,,,,,,,,,,,202.74064999999246,202.74109949999547,202.7411329000024,False,18,19,True,exp2.png,exp1.png,trial_right_image,206.27655660000164,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.14479623300665212,1,invalid_win,117.13259829999879,206.27675039999303,206.89184869999008,11,206.89187619999575,208.6903128999984,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,208.8322019999905,,,,,,,,,,,,208.69124230000307,208.69238769999356,208.69256149999273,False,19,20,True,exp4.png,exp3.png,trial_right_image,210.77667629999632,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.0639742266559471,1,invalid_win,121.63304199998674,210.77721459999157,211.3912152999983,12,211.39123670000117,213.18946359999245,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,213.38841980000143,,,,,,,,,,,,213.19036529998994,213.19132230000105,213.1913848999975,True,,,,,,,213.28276950000145,,,,,,,,,,,,,,213.28278470000078,213.29810790000192,,213.2981230000005,213.3220794999943,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,213.38841980000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.32955929999298,213.38841980000143,234.40743039999506,95.0,95.0,19.069871300001978,"[(95.0, 19.069871300001978)]",,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,234.46465120000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.40961029999016,234.46465120000357,237.37410639999143,,None,None,[],,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,237.4359301999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.3746009000024,237.4359301999939,243.04171239999414,,None,None,[],,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,243.1065579999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.04233779999777,243.1065579999995,248.82195030000003,,86.0,4.516195600008359,"[(86.0, 4.516195600008359)]",86.0,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,248.9378546999942,,,,,,,,,,,,248.82832129999588,248.82890710000356,248.82892089999223,False,20,21,True,exp2.png,exp1.png,trial_right_image,252.40422240000044,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.989121091470321,0,valid_lose,163.26030559999344,252.40446419999353,253.01903519999178,12,253.01905360000092,254.8170059999975,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,254.94122259999858,,,,,,,,,,,,254.8174147999962,254.8179500999977,254.81797350000124,False,21,22,True,exp4.png,exp3.png,trial_right_image,258.02037649998965,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8940703461390098,0,valid_lose,168.87650779999967,258.0206652999914,258.63538510000217,12,258.6354113999987,260.4336256999959,,,,,,,,,,,,,,,,,,,,sub_576,2024-01-30_15h02.23.759,Reversal,2023.2.1,59.93647931873378,4,2024-01-30 15h02.34.452083 +0200,
