trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp4.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.09690284364041157,1,invalid_win,3.3332930002361536,1,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.41245267470798386,0,valid_lose,13.866304200142622,1,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.44919389958580147,0,valid_lose,22.349331500008702,1,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5605618763978504,1,valid_win,28.916164999827743,2,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8145349862453501,1,valid_win,38.015952500514686,3,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9350653855253227,1,valid_win,43.398959800601006,4,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5313432720714588,0,valid_lose,50.482394699938595,4,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.3878776810709741,0,valid_lose,57.94888299982995,4,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8431096151192395,1,valid_win,67.03230950050056,5,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.393459110415332,0,valid_lose,71.66533169988543,5,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.35119671313967993,1,valid_win,76.532003399916,6,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.49763396106602664,0,valid_lose,81.71625730022788,6,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.1428583244076459,1,invalid_win,86.39838950056583,7,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.6856733154673653,0,valid_lose,121.54826769977808,7,,,,,,,,,,,,,,,,,,sub_706,2024-04-11_14h11.25.718,Reversal,2022.1.2,60.07405913669951,2,
