trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9263529016250883,1,valid_win,4.713490699999966,1,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7373068232288953,0,valid_lose,11.14506960000017,1,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.39694550605171486,1,valid_win,17.843334899999718,2,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.10218280116746037,0,invalid_lose,24.040829399999893,2,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.47669302809355873,0,valid_lose,29.022026100000403,2,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5616877981052167,0,valid_lose,34.403145100000074,2,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.43426368512056157,1,valid_win,39.168714600000385,3,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.06701053479868602,1,invalid_win,44.999917500000265,4,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6953084691629395,1,valid_win,50.39854790000027,5,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.609118788488443,1,valid_win,55.27974640000048,6,,,,,,,,,,,,,,,sub_996,2024-08-26_12h07.31.984,Reversal,2023.1.3,60.05569565227904,4,
