trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.012237006793822336,1,invalid_win,66.63265340030193,4,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.1582039267745028,1,invalid_win,70.79855469986796,5,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8002133262199216,0,valid_lose,74.98301040008664,5,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.83385779401541,1,valid_win,79.48240269999951,6,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9322429745001592,0,valid_lose,84.28224550001323,6,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9908650011090877,0,valid_lose,88.83205480035394,6,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5232430483484365,1,valid_win,93.11555130034685,7,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7984707802976481,1,valid_win,97.08183120004833,8,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8142116163702199,0,valid_lose,101.31547920033336,8,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7051039615524923,1,valid_win,105.36529489979148,9,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.29923048297113974,1,valid_win,109.59857090003788,10,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,85.0,8.485715900547802,"[(85.0, 8.485715900547802)]",197.0210768999532,None,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10.982859400101006,"[(54.0, 9.083257300779223), (100.0, 10.982859400101006)]",206.8084734994918,None,100.0,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,3.900308900512755,"[(93.0, 3.900308900512755)]",219.2980353999883,None,,93.0,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,1.6344159003347158,"[(81.0, 1.6344159003347158)]",224.44201899971813,None,,,81.0,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.2767790434315669,0,valid_lose,144.64785610046238,10,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7596733359130685,1,valid_win,148.81374919973314,11,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.864041939796018,0,valid_lose,152.9473805995658,11,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3720807021885557,1,valid_win,157.14739940036088,12,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7392950494439512,1,valid_win,161.2478203997016,13,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8230232189067422,1,valid_win,165.64784399978817,14,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5595670614097092,1,valid_win,169.9147452004254,15,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7930467769196468,1,valid_win,174.13113239966333,16,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8914974095144822,1,valid_win,178.26417590025812,17,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7135867245725364,1,valid_win,182.51362480036914,18,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.03411827240685461,0,invalid_lose,186.596656200476,18,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3366050067827986,1,valid_win,190.6967449998483,19,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8520904651361177,1,valid_win,194.9472693996504,20,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7710966240248305,1,valid_win,199.14689250010997,21,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.35437703876391136,1,valid_win,204.646852100268,22,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4357364508579906,1,valid_win,208.94613649975508,23,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4965743960149318,1,valid_win,213.13019690010697,24,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.25016937571261355,1,valid_win,217.31334660016,25,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9602144214212893,1,valid_win,221.69668150041252,26,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5924769651712954,1,valid_win,225.84582460019737,27,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,91.0,6.229600000195205,"[(91.0, 6.229600000195205)]",313.26330520026386,None,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2.965507600456476,"[(99.0, 2.965507600456476)]",320.80783599987626,None,99.0,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.5014374991878867,"[(25.0, 2.5014374991878867)]",324.8373119998723,None,,25.0,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,2.082736600190401,"[(94.0, 2.082736600190401)]",328.32476960029453,None,,,94.0,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5280365725514488,1,valid_win,249.07943569961935,28,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3552152677612276,1,valid_win,252.99454169999808,29,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4690326910058481,1,valid_win,257.3458492998034,30,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5292358848461239,1,valid_win,261.6126105999574,31,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.888291801213413,1,valid_win,265.7289735004306,32,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5887659283296978,1,valid_win,270.045654900372,33,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3346415102841461,1,valid_win,274.32903499994427,34,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.054444597876477596,0,invalid_lose,278.4779372001067,34,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.05822485789811138,0,invalid_lose,282.7121120002121,34,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6682297154480521,1,valid_win,286.79499819967896,35,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8671614972062175,1,valid_win,290.8951286999509,36,,,,,,,,,,,,,,,,,,sub_215,2022-12-12_17h19.12.013,Reversal,2022.1.2,60.02721653323863,3,
