trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.11712530480992245,0,invalid_lose,71.1887637999971,6,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.12280831633502232,0,invalid_lose,76.70517709999694,6,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.12174681111383312,0,invalid_lose,82.82100359999822,6,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8308230981605357,0,valid_lose,89.55193399999916,6,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6119433037636146,0,valid_lose,95.45923849999963,6,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8315738882551141,1,valid_win,100.04206139999951,7,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8726193461232911,0,valid_lose,104.51788219999798,7,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5466297541897883,1,valid_win,109.68425879999995,8,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9840705007205586,1,valid_win,116.56650869999794,9,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.1650065357525594,1,invalid_win,121.55029350000041,10,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,76.0,14.992140099999233,"[(64.0, 11.2576267000004), (76.0, 14.992140099999233)]",202.85248050000155,None,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,7.596438500000659,"[(67.0, 7.596438500000659)]",219.1383397000027,None,67.0,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,3.007635099998879,"[(33.0, 3.007635099998879)]",227.52949330000047,None,,33.0,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.9696750000002794,"[(71.0, 2.9696750000002794)]",231.5472882000031,None,,,71.0,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3601278488444273,0,valid_lose,159.86072559999957,10,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4983687445763978,0,valid_lose,166.1604566999995,10,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.47295755727658073,0,valid_lose,171.07626170000003,10,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.722340134044156,1,valid_win,175.49197490000006,11,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6347763015613133,1,valid_win,179.924387199997,12,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.347283035913004,0,valid_lose,185.65834360000008,12,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7286477047690676,0,valid_lose,190.34008149999863,12,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7683229000355565,0,valid_lose,194.70679989999917,12,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8976968495850777,0,valid_lose,199.6730881000003,12,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8191403936951729,1,valid_win,203.6214637999983,13,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.055195418852453715,0,invalid_lose,208.705496999999,13,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5472610156481633,0,valid_lose,213.13720349999858,13,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5984222162203929,1,valid_win,217.287140299999,14,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.37892808360340324,1,valid_win,221.73680719999902,15,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9628308396258454,0,valid_lose,226.41851209999732,15,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.21002938941440674,0,invalid_lose,230.73420759999863,15,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9496260615480157,1,valid_win,234.75182519999726,16,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6160210623155206,0,valid_lose,238.71705569999904,16,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.24627845077569022,1,invalid_win,242.6341637000005,17,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8053706025390381,1,valid_win,246.56798960000015,18,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,74.0,4.1163102999998955,"[(74.0, 4.1163102999998955)]",327.87240160000147,None,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.5920817000005627,"[(78.0, 1.5920817000005627)]",332.79492930000197,None,78.0,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.559779699997307,"[(20.0, 1.559779699997307)]",335.2095461000026,None,,20.0,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.757773500001349,"[(67.0, 1.757773500001349)]",337.6790449,None,,,67.0,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.16452103608250335,0,invalid_lose,264.16391609999846,18,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.85863190223015,0,valid_lose,269.47986239999955,18,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6489683332409004,1,valid_win,273.446248799999,19,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5607289693548233,0,valid_lose,277.39547820000007,19,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8452576402107235,1,valid_win,281.36120279999886,20,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.36837798142653255,0,valid_lose,285.4453297,20,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.112059058673876,0,invalid_lose,290.4438526999984,20,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.029591006821511834,1,invalid_win,295.4263589000002,21,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9188006886276611,0,valid_lose,299.2925178999976,21,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.24933750675533128,1,invalid_win,303.497344899999,22,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9539244502113293,1,valid_win,308.02501389999816,23,,,,,,,,,,,,,,,,sub_219,2022-12-14_19h37.43.973,Reversal,2022.1.1,60.04357962947035,3,
