trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5411142946372847,1,valid_win,6.81298199999992,1,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4634192476110167,1,valid_win,12.360764000000017,2,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.2771752340797883,1,valid_win,19.192220700000007,3,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6267881454041322,0,valid_lose,24.140135099999952,3,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.2407207274586003,0,invalid_lose,30.43785200000002,3,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7286737345580695,0,valid_lose,34.486906999999974,3,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.2615550413513861,0,valid_lose,41.15103090000002,3,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5061210514229948,1,valid_win,45.98567009999988,4,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8801392928932901,1,valid_win,52.46385190000001,5,,,,,,,,,,,,,,,sub_914,2024-06-16_11h25.00.565,Reversal,2023.1.3,59.88515225501888,2,
