trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6645838842578528,1,valid_win,16.27940379991196,1,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.44366263054458566,1,valid_win,25.24558529991191,2,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7626996581071223,1,valid_win,34.82717820000835,3,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7498625483786661,0,valid_lose,41.8597887000069,3,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.35557395930865043,0,valid_lose,48.559380499995314,3,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.2987146282424301,0,valid_lose,56.44182219996583,3,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5866646738233102,0,valid_lose,61.47439929994289,3,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7223387739403448,1,valid_win,66.03963959997054,4,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.43534933694659206,1,valid_win,72.1737412000075,5,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.29659728049061207,0,valid_lose,76.88883879990317,5,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4238934879897086,1,valid_win,81.85475479997694,6,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4010904560572479,0,valid_lose,87.28793429990765,6,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7261721464734455,1,valid_win,91.9867787999101,7,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.45945044290973036,0,valid_lose,97.56971419998445,7,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.1638206745159243,1,invalid_win,102.01912099996116,8,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.10588345909176422,0,invalid_lose,106.86925489990972,8,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2858125236804381,0,valid_lose,111.73520699993242,8,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9438610795626492,1,valid_win,116.00096649990883,9,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.31419242593542185,0,valid_lose,120.65015759994276,9,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2587626076219207,1,valid_win,125.115575099946,10,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,79.0,19.448862300021574,"[(79.0, 19.448862300021574)]",224.58810829999857,None,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.3928695999784395,"[(18.0, 3.3928695999784395)]",245.62439799995627,None,18.0,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,8.356254499987699,"[(70.0, 4.790264899958856), (79.0, 8.356254499987699)]",250.04353450005874,None,,79.0,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.33830649999436,"[(14.0, 3.33830649999436)]",259.4440800000448,None,,,14.0,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.36003284210723585,1,valid_win,172.19498939998448,11,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7644580344757863,0,valid_lose,176.99270940001588,11,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4620551010404649,1,valid_win,181.80885549995583,12,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2795260462358856,1,valid_win,186.37545099994168,13,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7324857892275967,1,valid_win,190.7749447999522,14,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7825497622580849,0,valid_lose,198.7400920999935,14,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.04230686496723679,0,invalid_lose,203.22285279992502,14,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.08793512724179597,0,invalid_lose,207.27236109995283,14,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8265960865884329,0,valid_lose,212.13788369996473,14,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.026827617979909957,1,invalid_win,216.87123439996503,15,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5692417639789633,1,valid_win,221.48842529999092,16,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8211176176700908,0,valid_lose,226.2031726000132,16,,,,,,,,,,,,,,,,sub_156,2022-12-01_15h01.23.427,Reversal,2022.1.1,59.98652703517164,4,
