trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4785551534536483,0,valid_lose,59.03266909904778,1,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.23052473693550413,1,invalid_win,63.51610019989312,2,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5692730453310367,0,valid_lose,67.61546199955046,2,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.659339860381756,1,valid_win,71.86546669900417,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6586061730193047,0,valid_lose,76.14940579980612,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6770675250159042,0,valid_lose,80.29885559901595,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6738353818859263,0,valid_lose,84.23189939931035,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8969548503710219,0,valid_lose,88.19881829991937,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.708254652912567,0,valid_lose,92.23230640031397,3,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8661360664591866,1,valid_win,96.41506849974394,4,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2328499099360264,1,invalid_win,100.44823190011084,5,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],187.6483803000301,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],200.8478722013533,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],206.11122380010784,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],207.9231093004346,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.14223303308571633,0,invalid_lose,132.33169410005212,5,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5363922909266401,0,valid_lose,137.04749449901283,5,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.23079794579929624,1,invalid_win,143.99761120043695,6,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5184525576213095,1,valid_win,148.89816780015826,7,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.37993163088883664,0,valid_lose,155.14770470000803,7,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.14371867669165783,1,invalid_win,159.96436000056565,8,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.361616534651268,1,valid_win,166.4636615999043,9,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.04615572781534083,0,invalid_lose,171.44763449952006,9,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7603836869047891,0,valid_lose,176.61408500000834,9,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8085503422091637,0,valid_lose,181.2636166997254,9,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5176073336230617,0,valid_lose,186.58072770014405,9,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.31154491053388855,1,valid_win,191.06365189887583,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.31092949598082276,0,valid_lose,195.81386120058596,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.928924475525945,0,valid_lose,200.47997959889472,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5730815557702873,0,valid_lose,205.7301499005407,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6047229073323279,0,valid_lose,209.780185200274,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6018395598171985,0,valid_lose,214.19638090021908,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.36837659279326573,0,valid_lose,218.179860599339,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.07280756261346144,0,invalid_lose,222.76295099966228,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.45554156047184724,0,valid_lose,227.29595009982586,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],314.4943629000336,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],318.05759270116687,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],319.1221430003643,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],320.1722903009504,None,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.9401965081557037,0,valid_lose,240.37950209900737,10,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.27093583000468036,1,valid_win,244.62910259887576,11,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6185326484571928,1,valid_win,250.46228419989347,12,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7020981407302485,0,valid_lose,255.046203000471,12,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6820382987635062,0,valid_lose,259.9122004006058,12,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.945083098814913,1,valid_win,264.99517790041864,13,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.29572133227272823,1,valid_win,269.67907469905913,14,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6332342617252332,1,valid_win,274.0617907997221,15,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.4794342763234207,1,valid_win,278.2282108999789,16,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9950855497055706,1,valid_win,282.36147410050035,17,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7742345378704517,1,valid_win,286.5442770998925,18,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5324343366364779,1,valid_win,290.92797119915485,19,,,,,,,,,,,,,,,,,,sub_732,2024-01-29_11h40.08.768,Reversal,2022.1.2,59.984403880371055,4,
