trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6843256085660064,1,valid_win,17.05916359999992,1,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.20570859773977457,1,invalid_win,24.840508000000227,2,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5520108785551668,1,valid_win,32.27077029999964,3,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.042771147862080694,1,invalid_win,39.734777900000154,4,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3404836127889368,1,valid_win,46.834089799999674,5,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6676587712822294,0,valid_lose,52.69785320000028,5,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3761376388871267,1,valid_win,58.69581969999945,6,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.45837129924114073,0,valid_lose,64.37647839999954,6,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7490237512143962,1,valid_win,70.6749020999996,7,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.664719174333363,0,valid_lose,75.82263049999983,7,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6973441435186184,1,valid_win,81.03779959999974,8,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.801451046866625,0,valid_lose,86.3692073000002,8,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.636414848216586,1,valid_win,91.66754789999959,9,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.9746016680000255,0,valid_lose,97.69929270000011,9,,,,,,,,,,,,,,,sub_799,2024-05-19_11h03.51.306,Reversal,2023.1.3,59.85694190864153,3,
