trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,trial.stopped,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,feedback_preparation.started,feedback_preparation.stopped,score,feedback.started,feedback.stopped,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,166.35202210000716,,,,,,,,,,,,166.21346650016494,166.2147125999909,166.21477500000037,False,10,11,True,exp2.png,exp1.png,trial_right_image,168.9980821001809,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7919694743818437,1,valid_win,70.42296830005944,168.9984552001115,169.6132700999733,6,169.61331110005267,171.41114650014788,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,171.54689110000618,,,,,,,,,,,,171.41187490010634,171.41284070000984,171.41294210008346,False,11,12,False,exp3.png,exp4.png,trial_left_image,174.1642964000348,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.0866022724451524,0,invalid_lose,75.5892064999789,174.164684999967,174.7790626999922,6,174.77907850011252,176.5770376001019,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,176.71070519997738,,,,,,,,,,,,176.57791400002316,176.5788553999737,176.57890080008656,False,12,13,False,exp1.png,exp2.png,trial_right_image,179.88124840008095,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.313704209885067,0,valid_lose,81.30627320008352,179.88176010013558,180.49553150008433,6,180.49557749996893,182.29266410018317,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,182.41711449995637,,,,,,,,,,,,182.29305239999667,182.2935199001804,182.2935452000238,False,13,14,False,exp3.png,exp4.png,trial_right_image,185.11262010014616,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7286279165528038,0,valid_lose,86.53736150008626,185.11283220001496,185.72769440012053,6,185.72771660005674,187.52520569995977,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,187.64745840011165,,,,,,,,,,,,187.52547150012106,187.5258411001414,187.52585500013083,False,14,15,False,exp1.png,exp2.png,trial_left_image,194.7114283000119,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6606290588285837,1,valid_win,96.1362528000027,194.7117259001825,195.32628999999724,7,195.3263103000354,197.12432639999315,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,197.2500471000094,,,,,,,,,,,,197.1249488000758,197.12554140016437,197.1255697000306,False,15,16,True,exp4.png,exp3.png,trial_left_image,200.64419140014797,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.0058848574063111725,1,invalid_win,102.06910740002058,200.6445861000102,201.25890330015682,8,201.25891840015538,203.0570670000743,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,203.19782500015572,,,,,,,,,,,,203.05793950008228,203.05887680011801,203.0589278000407,False,16,17,False,exp1.png,exp2.png,trial_right_image,206.0268103000708,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6441505638160498,0,valid_lose,107.45168539998122,206.02716220007278,206.64212770015,8,206.64214680017903,208.4397134000901,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,208.58336110017262,,,,,,,,,,,,208.4405820001848,208.44169390015304,208.44179870001972,False,17,18,True,exp4.png,exp3.png,trial_left_image,213.79212840017863,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7353967687732694,0,valid_lose,115.21691419999115,213.79238550015725,214.40711900009774,8,214.40713470010087,216.20513899996877,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,216.32322230003774,,,,,,,,,,,,216.2054016001057,216.20576210017316,216.20577610004693,False,18,19,True,exp2.png,exp1.png,trial_right_image,218.0416900999844,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9360664001261071,1,valid_win,119.46650879993103,218.04198139999062,218.65762680000626,9,218.65766030014493,220.45433100010268,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,220.57417550007813,,,,,,,,,,,,220.4545967001468,220.45494680013508,220.4549641001504,False,19,20,True,exp4.png,exp3.png,trial_left_image,223.44100960018113,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.3188570820244988,0,valid_lose,124.86584539990872,223.441319799982,224.05585810006596,9,224.05587240005843,225.85432590008713,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,226.04995030001737,,,,,,,,,,,,225.8552069000434,225.85635070013814,225.85640450008214,True,,,,,,,225.94616970000789,,,,,,,,,,,,,,225.9461860000156,225.96005490003154,,225.9600721001625,225.98231330001727,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,226.04995030001737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9902560999617,226.04995030001737,234.22425570013002,100.0,100.0,7.008608300006017,"[(100.0, 7.008608300006017)]",,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,234.28619230003096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.22672490007244,234.28619230003096,240.90594460000284,,80.0,5.420941499993205,"[(80.0, 5.420941499993205)]",80.0,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,240.96172949997708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.90640520001762,240.96172949997708,246.27370660007,,80.0,4.460066699888557,"[(80.0, 4.460066699888557)]",,80.0,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,246.3347624000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.274324900005,246.3347624000162,250.55548089998774,,18.0,3.3217067001387477,"[(18.0, 3.3217067001387477)]",,,18.0,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,250.67329480010085,,,,,,,,,,,,250.5631687999703,250.56383720017038,250.56385889998637,False,20,21,False,exp1.png,exp2.png,trial_left_image,254.83679730002768,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4912043574188609,1,valid_win,156.26160220010206,254.83707460016012,255.4518204999622,10,255.4518377999775,257.2498586999718,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,257.38458700012416,,,,,,,,,,,,257.25046869996004,257.2511386000551,257.25117090018466,False,21,22,True,exp4.png,exp3.png,trial_right_image,261.78632219997235,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.08628718697356419,0,invalid_lose,163.21120089991018,261.78667880012654,262.4010654001031,10,262.40108830016106,264.19898190000094,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,264.3185721000191,,,,,,,,,,,,264.1993694000412,264.1997807000298,264.19979690015316,False,22,23,True,exp2.png,exp1.png,trial_right_image,266.55259580002166,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2070736636951841,0,invalid_lose,167.97757419990376,266.55305670015514,267.16720609995537,10,267.16724910004996,268.96495559997857,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,269.10024240007624,,,,,,,,,,,,268.96550539997406,268.9662689000834,268.96630099997856,False,23,24,False,exp3.png,exp4.png,trial_right_image,271.95123490015976,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.007099349280206613,1,invalid_win,173.37602730002254,271.95150090008974,272.56729330006056,11,272.5673432000913,274.3647485000547,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,274.5018049001228,,,,,,,,,,,,274.3655193001032,274.36656960006803,274.3666145000607,False,24,25,True,exp2.png,exp1.png,trial_right_image,277.36705700005405,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.28417644669005615,1,valid_win,178.79182199994102,277.36729270010255,277.982478100108,12,277.9825353999622,279.781133600045,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,279.92192770005204,,,,,,,,,,,,279.7822808001656,279.78317559999414,279.78321769996546,False,25,26,False,exp3.png,exp4.png,trial_right_image,281.6672907001339,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.04581981556909087,1,invalid_win,183.09232980012894,281.66782120009884,282.282038200181,13,282.28205449995585,284.0802510001231,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,284.2165097000543,,,,,,,,,,,,284.081138700014,284.082189100096,284.0822368999943,False,26,27,True,exp2.png,exp1.png,trial_right_image,285.6995486000087,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4292903914325257,1,valid_win,187.1243263001088,285.69979820004664,286.31468770001084,14,286.31470860005356,288.11230400018394,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,288.2384032001719,,,,,,,,,,,,288.11280770017765,288.1135881000664,288.11361670005135,False,27,28,True,exp4.png,exp3.png,trial_right_image,289.99904979998246,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.16419571931275845,0,invalid_lose,191.42389090009965,289.99936440004967,290.614166600164,14,290.6141954001505,292.41195690003224,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,292.54839819995686,,,,,,,,,,,,292.4125228000339,292.41323990002275,292.41327180014923,False,28,29,True,exp2.png,exp1.png,trial_left_image,293.98205990018323,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.49879706976866345,0,valid_lose,195.40692749992013,293.98240260011517,294.59697850001976,14,294.5969961001538,296.39537720009685,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,296.52468649996445,,,,,,,,,,,,296.39604240003973,296.3968789000064,296.3969170001801,False,29,30,False,exp3.png,exp4.png,trial_left_image,299.03158630011603,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6056013038416446,1,valid_win,200.45644160010852,299.0319169999566,299.6470282000955,15,299.64710619999096,301.44400710007176,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,301.57481370004825,,,,,,,,,,,,301.4445480001159,301.44517190009356,301.445200300077,False,30,31,False,exp1.png,exp2.png,trial_left_image,303.79732560017146,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2073124918682645,0,invalid_lose,205.22220550011843,303.79768109996803,304.4123478999827,15,304.4123741001822,306.21014440013096,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,306.33839339995757,,,,,,,,,,,,306.21047809999436,306.2109199000988,306.2109377000015,False,31,32,False,exp3.png,exp4.png,trial_right_image,309.51336210011505,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.851382883629811,0,valid_lose,210.93832519999705,309.51380320009775,310.1283541000448,15,310.12838010000996,311.9260814001318,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,312.06532589998096,,,,,,,,,,,,311.92676100018434,311.92754800012335,311.9275857000612,False,32,33,True,exp2.png,exp1.png,trial_right_image,316.14531449996866,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9714995283234317,1,valid_win,217.57009480008855,316.1455646001268,316.7604704000987,16,316.76049210014753,318.5588857999537,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,318.7007417001296,,,,,,,,,,,,318.55959830014035,318.5605454000179,318.56059440015815,False,33,34,False,exp3.png,exp4.png,trial_left_image,321.61146769998595,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7788119330728416,1,valid_win,223.0363066000864,321.61178000015207,322.22683790000156,17,322.2268634000793,324.02450000005774,,,,,,,,,,,,,,,,,,,,sub_778,2024-01-05_12h59.41.022,Reversal,2023.2.1,60.1367750585381,2,2024-01-05 12h59.52.816280 +0200,
