trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,total_learning_time,estimation_exp2.png,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.10609720859412108,1,invalid_win,233.65164109999932,13,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2139927008079211,0,invalid_lose,237.7171959999996,13,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8518683720780861,1,valid_win,241.78232799999932,14,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4573404138376591,0,valid_lose,245.96457349999946,14,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5145174714110587,1,valid_win,249.9660015999998,15,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.40778996212801655,0,valid_lose,254.9445722999999,15,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4161527466705409,0,valid_lose,258.97648779999963,15,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.05847388323074498,0,invalid_lose,263.0251187999993,15,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5575575738080414,1,valid_win,267.02368169999954,16,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.9149688999996,100.0,100.0,6.949780299999475,"[(100.0, 6.949780299999475)]",,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.41652479999993,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.1147159000002,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.3299046000002,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7761229504134245,0,valid_lose,296.04747249999946,16,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7740316490429442,1,valid_win,300.0624504999996,17,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.24162254382910886,1,invalid_win,304.1779188999999,18,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7294673984586576,1,valid_win,308.6428348999998,19,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.14519116255899955,0,invalid_lose,312.7248835999999,19,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2671100061537507,0,valid_lose,316.9068193999992,19,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9429569195051636,1,valid_win,321.20594319999964,20,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6750146393361345,1,valid_win,325.33748919999925,21,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8628586120481064,1,valid_win,330.00248529999953,22,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5729376752413815,1,valid_win,334.5349340999992,23,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.483782271977219,0,valid_lose,338.49956199999997,23,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2186162059874852,1,invalid_win,342.66505959999995,24,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6732075926829975,0,valid_lose,346.66381889999957,24,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7373236171558017,1,valid_win,351.36193099999946,25,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.0827848193742079,0,invalid_lose,355.3270459999994,25,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8742901474382069,1,valid_win,359.44224510000004,26,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.4258583027868631,1,valid_win,364.2409668999999,27,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7775946628120713,1,valid_win,368.43924100000004,28,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.4270480733349651,1,valid_win,372.5216682999999,29,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.602901119541138,0,valid_lose,376.85322949999954,29,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.73759939999945,100.0,100.0,5.572693300000537,"[(53.0, 4.224098400000003), (100.0, 5.572693300000537)]",,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.67888799999946,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5285184999993,,100.0,2.460845800000243,"[(90.0, 1.4273986000007426), (100.0, 2.460845800000243)]",100.0,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.5281080999994,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.23877188080056133,1,invalid_win,397.8626205999999,30,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.25869660599649835,0,valid_lose,401.99437989999933,30,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7287384934050096,1,valid_win,406.21011089999956,31,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6980387489138252,0,valid_lose,410.6582497999998,31,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.003969354042675954,1,invalid_win,414.6236036,32,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5965239526004665,1,valid_win,418.68896330000007,33,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.25800210913943045,0,valid_lose,422.7543648999999,33,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.567762594957921,0,valid_lose,426.9526175000001,33,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7609950039710112,0,valid_lose,431.05101339999965,33,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.2627977832642482,1,valid_win,435.1833345999994,34,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.24879353295181428,1,invalid_win,439.26536880000003,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7959706502707273,0,valid_lose,443.28053869999985,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8955584326969928,0,valid_lose,447.3124425999995,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.789240963201578,0,valid_lose,451.6278738000001,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.2923928491808806,0,valid_lose,457.0757407000001,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7917573857192715,0,valid_lose,461.57473859999936,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.11605155514969467,0,invalid_lose,465.5732582999999,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8926635685522778,0,valid_lose,469.85498969999935,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.08203358695190843,0,invalid_lose,473.93666679999933,35,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.14401950077028658,1,invalid_win,478.00248699999975,36,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.8874625999997,97.0,97.0,4.620777499999349,"[(97.0, 4.620777499999349)]",,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.3633507999994,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6774667999998,,97.0,2.011679700000059,"[(97.0, 2.011679700000059)]",97.0,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0102966999993,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,81,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.24266841251650761,1,invalid_win,497.2954149999996,37,,,,,,,,494.4408184999993,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,82,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9509732461559898,0,valid_lose,501.29420369999934,37,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,83,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.3929445804855852,0,valid_lose,505.3593949999995,37,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,84,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.703088391053788,0,valid_lose,509.4250175999996,37,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,85,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.1389766618867857,1,invalid_win,513.5403108,38,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
