trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7359083581840754,1,valid_win,19.18417949974537,1,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.05844654801933258,0,invalid_lose,26.317903900519013,1,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7285947818505771,1,valid_win,41.550712999887764,2,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.25490594232096475,0,valid_lose,49.01678020041436,2,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7384236876515371,1,valid_win,57.45026919990778,3,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.844715777634518,0,valid_lose,71.13366319984198,3,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.18669968029322392,0,invalid_lose,77.99851359985769,3,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9030739492586006,0,valid_lose,84.53252870030701,3,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7596328679538368,1,valid_win,90.19839440006763,4,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6277371347129179,1,valid_win,94.69889049977064,5,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8214410666386996,0,valid_lose,109.03173500020057,5,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.884280531280242,1,valid_win,116.54780440032482,6,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5520449299483349,1,valid_win,121.43104740045965,7,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.24003943653044424,0,invalid_lose,130.84761380031705,7,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2677743657271574,1,valid_win,136.23084530048072,8,,,,,,,,,,,,,,,,sub_028,2022-12-08_12h07.33.540,Reversal,2022.1.2,60.047257033834065,4,
