trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8768532726627281,0,valid_lose,61.52223120000053,7,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.914644275334611,0,valid_lose,66.85498630000075,7,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5959678643038844,0,valid_lose,71.8379958000005,7,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.19788183967195572,1,invalid_win,77.36987469999985,8,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9132128862523429,0,valid_lose,84.88637240000025,8,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.544355727836823,0,valid_lose,90.01858700000048,8,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4313568901209254,1,valid_win,95.9517663000006,9,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1378346435947574,0,invalid_lose,102.18332730000111,9,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6147175939414872,1,valid_win,109.11652859999958,10,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.46781369028196096,1,valid_win,122.81472530000065,11,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.22559202493565578,0,invalid_lose,131.34694040000068,11,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],224.87243099999978,None,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.017315400000371,"[(5.0, 6.017315400000371)]",239.27552970000033,None,5.0,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,8.87228800000048,"[(73.0, 8.87228800000048)]",248.2524869000008,None,,73.0,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.905589500000133,"[(9.0, 2.905589500000133)]",258.3862970000009,None,,,9.0,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.747891651131345,1,valid_win,176.30810380000003,12,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.49842684566308904,1,valid_win,182.9391144000001,13,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8192013269013905,1,valid_win,188.12248639999962,14,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8193413347746541,1,valid_win,193.03982290000022,15,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3755501696870368,1,valid_win,197.80545259999963,16,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.1338957144518398,0,invalid_lose,202.7378394999996,16,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.25722338708697245,1,valid_win,208.13688420000108,17,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.17857813220579188,0,invalid_lose,213.41967750000003,17,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.42959862631248535,1,valid_win,222.56904759999998,18,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.32573099511140335,0,valid_lose,227.80105470000126,18,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3523616201939338,1,valid_win,232.68433340000047,19,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.04653321790150999,0,invalid_lose,241.98444050000035,19,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3121311916110191,1,valid_win,248.18208609999965,20,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.16157262611473822,1,invalid_win,255.09713639999973,21,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.4434068016405319,0,valid_lose,260.5298276000012,21,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.30244074502832297,0,valid_lose,265.96282150000116,21,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.912183001514343,1,valid_win,271.47956030000023,22,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.0808136884435614,0,invalid_lose,280.94514530000015,22,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7142104028784507,1,valid_win,286.19338360000074,23,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.46519741470612863,0,valid_lose,291.0442832000008,23,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.324581800001397,"[(15.0, 9.727403100001538), (31.0, 17.17579950000072), (9.0, 19.27491100000043), (4.0, 22.324581800001397)]",384.58118579999973,None,,,,4.0,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,4.120125399998869,"[(51.0, 4.120125399998869)]",408.42357769999944,None,51.0,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,2.90643000000091,"[(64.0, 2.107248199999958), (97.0, 2.90643000000091)]",413.44641840000077,None,,97.0,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,11.98856380000143,"[(97.0, 11.98856380000143)]",417.5626923,None,,,97.0,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9788360965054227,0,valid_lose,342.6865146,23,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8011184716100082,0,valid_lose,348.3527935000002,23,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3736252823690831,1,valid_win,353.55193359999976,24,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.46771125842323436,0,valid_lose,358.9837212000002,24,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.956047030620817,1,valid_win,363.83583519999956,25,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.42411809842643045,0,valid_lose,370.7998036000008,25,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.28353094285296754,1,valid_win,376.58207349999975,26,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.07406328493533065,1,invalid_win,385.89735010000004,27,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9971889725681203,1,valid_win,391.646477100001,28,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5367894307201042,0,valid_lose,396.87917949999974,28,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.4333353643585943,0,valid_lose,401.72835269999996,28,,,,,,,,,,,,,,,,sub_101,2022-11-03_15h53.09.493,Reversal,2022.1.1,59.969619390960055,1,
