trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
0,exp1.png,exp2.png,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,0,1,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5435847829471574,0,valid_lose,2.648103200015612,0,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
1,exp3.png,exp4.png,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,1,2,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2627878152354495,1,valid_win,6.532991399988532,1,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
2,exp1.png,exp2.png,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,2,3,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7092211986425048,1,valid_win,12.096733700018376,2,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
3,exp3.png,exp4.png,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,3,4,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9902999395627441,1,valid_win,16.76301509991754,3,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
4,exp1.png,exp2.png,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,4,5,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.06137656391564106,1,invalid_win,20.928833800018765,4,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
5,exp3.png,exp4.png,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,5,6,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.06535956309377966,0,invalid_lose,24.745489399996586,4,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
6,exp1.png,exp2.png,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,6,7,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5688416508775235,0,valid_lose,28.944592399988323,4,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
7,exp3.png,exp4.png,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,7,8,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6124419601975472,1,valid_win,33.27747009997256,5,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
8,exp1.png,exp2.png,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,8,9,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2884149708566037,1,valid_win,37.94448349997401,6,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
9,exp3.png,exp4.png,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.13893566656257295,0,invalid_lose,42.27590439992491,6,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7311944869944599,1,valid_win,46.642303099972196,7,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7888470002371953,1,valid_win,51.02556899993215,8,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8274313649178668,0,valid_lose,55.557950699934736,8,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4124107765506393,1,valid_win,60.20938120002393,9,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2864632037644046,1,valid_win,64.52409670001362,10,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3742110004382291,1,valid_win,68.90716219996102,11,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.14330282656298476,0,invalid_lose,73.85587139998097,11,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.22597073402045353,0,invalid_lose,78.0903471999336,11,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4108027962178843,0,valid_lose,82.17261709994636,11,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6434640118654914,0,valid_lose,86.33832909993362,11,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,19.275022099958733,"[(68.0, 19.275022099958733)]",797.5001198999817,None,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,4.588292500004172,"[(73.0, 4.588292500004172)]",817.576726899948,None,73.0,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,4.988080799928866,"[(32.0, 3.1883455999195576), (20.0, 4.988080799928866)]",823.2244751999388,None,,20.0,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12.837570099974982,"[(50.0, 12.837570099974982)]",829.756961899926,None,,,50.0,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4737158626910668,1,valid_win,137.7481104999315,12,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9340795349156454,0,valid_lose,143.23016129992902,12,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4193968811803963,0,valid_lose,147.92907029995695,12,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.2412717165379965,1,invalid_win,151.06194829999004,13,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9134569960870242,1,valid_win,155.094772499986,14,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8641552334588934,1,valid_win,158.9288350000279,15,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6539044024474711,1,valid_win,162.81400489993393,16,,,,,,,,,,,,,,,,sub_515,2023-06-15_12h23.41.914,Reversal,2022.1.1,59.991097323206674,3,
