participant,image_file,estimation_response,block
sub_212,exp1.png,100.0,6
sub_212,exp2.png,50.0,6
sub_212,exp3.png,1.0,6
sub_212,exp4.png,100.0,7
sub_212,exp1.png,100.0,12
sub_212,exp2.png,1.0,12
sub_212,exp3.png,3.0,13
sub_212,exp4.png,98.0,13
sub_212,exp1.png,1.0,18
sub_212,exp2.png,100.0,19
sub_212,exp3.png,1.0,19
sub_212,exp4.png,100.0,19
sub_212,exp1.png,50.0,25
sub_212,exp2.png,100.0,25
sub_212,exp3.png,50.0,25
sub_212,exp4.png,50.0,25
sub_212,exp1.png,1.0,31
sub_212,exp2.png,100.0,31
sub_212,exp3.png,50.0,31
sub_212,exp4.png,50.0,32
sub_212,exp1.png,1.0,37
sub_212,exp2.png,50.0,37
sub_212,exp3.png,64.0,38
sub_212,exp4.png,50.0,38
