participant,image_file,estimation_response,block
sub_442,exp1.png,100.0,6
sub_442,exp3.png,100.0,6
sub_442,exp4.png,5.0,7
sub_442,exp1.png,100.0,12
sub_442,exp2.png,1.0,12
sub_442,exp3.png,92.0,13
sub_442,exp4.png,1.0,13
sub_442,exp1.png,97.0,18
sub_442,exp2.png,97.0,19
sub_442,exp3.png,2.0,19
sub_442,exp4.png,1.0,19
sub_442,exp1.png,100.0,25
sub_442,exp2.png,1.0,25
sub_442,exp3.png,100.0,25
sub_442,exp4.png,100.0,25
sub_442,exp1.png,1.0,31
sub_442,exp2.png,100.0,31
sub_442,exp3.png,1.0,31
sub_442,exp4.png,100.0,32
sub_442,exp1.png,97.0,37
sub_442,exp2.png,93.0,37
sub_442,exp3.png,100.0,38
sub_442,exp4.png,1.0,38
sub_442,exp1.png,99.0,43
sub_442,exp2.png,100.0,44
sub_442,exp3.png,1.0,44
sub_442,exp4.png,97.0,44
