participant,image_file,estimation_response,block
sub_331,exp1.png,50.0,6
sub_331,exp3.png,25.0,6
sub_331,exp4.png,25.0,7
sub_331,exp1.png,24.0,12
sub_331,exp2.png,24.0,12
sub_331,exp3.png,23.0,13
sub_331,exp4.png,21.0,13
sub_331,exp1.png,26.0,18
sub_331,exp2.png,24.0,19
sub_331,exp3.png,24.0,19
sub_331,exp4.png,23.0,19
sub_331,exp1.png,23.0,25
sub_331,exp2.png,78.0,25
sub_331,exp3.png,24.0,25
sub_331,exp4.png,73.0,25
sub_331,exp1.png,78.0,31
sub_331,exp2.png,24.0,31
sub_331,exp3.png,24.0,31
sub_331,exp4.png,73.0,32
sub_331,exp1.png,78.0,37
sub_331,exp2.png,77.0,37
sub_331,exp3.png,76.0,38
sub_331,exp4.png,79.0,38
sub_331,exp1.png,76.0,43
sub_331,exp2.png,80.0,44
sub_331,exp3.png,79.0,44
sub_331,exp4.png,76.0,44
