participant,image_file,estimation_response,block
sub_268,exp1.png,23.0,6
sub_268,exp2.png,100.0,6
sub_268,exp3.png,10.0,6
sub_268,exp4.png,50.0,7
sub_268,exp1.png,22.0,12
sub_268,exp2.png,95.0,12
sub_268,exp3.png,25.0,13
sub_268,exp4.png,88.0,13
sub_268,exp1.png,7.0,18
sub_268,exp2.png,100.0,19
sub_268,exp3.png,10.0,19
sub_268,exp4.png,50.0,19
sub_268,exp1.png,13.0,25
sub_268,exp2.png,84.0,25
sub_268,exp3.png,18.0,25
sub_268,exp4.png,84.0,25
sub_268,exp1.png,8.0,31
sub_268,exp2.png,78.0,31
sub_268,exp3.png,50.0,31
sub_268,exp4.png,50.0,32
sub_268,exp1.png,94.0,37
sub_268,exp2.png,89.0,37
sub_268,exp3.png,50.0,38
sub_268,exp4.png,89.0,38
