participant,image_file,estimation_response,block
sub_465,exp1.png,90.0,6
sub_465,exp2.png,100.0,6
sub_465,exp3.png,1.0,6
sub_465,exp4.png,1.0,7
sub_465,exp1.png,99.0,12
sub_465,exp2.png,100.0,12
sub_465,exp3.png,1.0,13
sub_465,exp4.png,98.0,13
sub_465,exp1.png,100.0,18
sub_465,exp2.png,1.0,19
sub_465,exp3.png,1.0,19
sub_465,exp4.png,100.0,19
sub_465,exp1.png,1.0,25
sub_465,exp2.png,98.0,25
sub_465,exp3.png,100.0,25
sub_465,exp4.png,100.0,25
sub_465,exp1.png,100.0,31
sub_465,exp2.png,100.0,31
sub_465,exp3.png,1.0,31
sub_465,exp4.png,100.0,32
sub_465,exp1.png,1.0,37
sub_465,exp2.png,100.0,37
sub_465,exp3.png,1.0,38
sub_465,exp4.png,100.0,38
sub_465,exp1.png,100.0,43
sub_465,exp2.png,100.0,44
sub_465,exp3.png,1.0,44
sub_465,exp4.png,100.0,44
