participant,image_file,estimation_response,block
sub_248,exp1.png,31.0,6
sub_248,exp2.png,63.0,6
sub_248,exp3.png,50.0,6
sub_248,exp4.png,53.0,7
sub_248,exp1.png,13.0,12
sub_248,exp2.png,87.0,12
sub_248,exp3.png,50.0,13
sub_248,exp4.png,50.0,13
sub_248,exp1.png,19.0,18
sub_248,exp2.png,82.0,19
sub_248,exp3.png,24.0,19
sub_248,exp4.png,76.0,19
sub_248,exp1.png,17.0,25
sub_248,exp2.png,79.0,25
sub_248,exp3.png,21.0,25
sub_248,exp4.png,81.0,25
sub_248,exp1.png,22.0,31
sub_248,exp2.png,84.0,31
sub_248,exp3.png,83.0,31
sub_248,exp4.png,18.0,32
sub_248,exp1.png,19.0,37
sub_248,exp2.png,85.0,37
sub_248,exp3.png,84.0,38
sub_248,exp4.png,17.0,38
sub_248,exp1.png,17.0,43
sub_248,exp2.png,82.0,44
sub_248,exp3.png,50.0,44
sub_248,exp4.png,50.0,44
