participant,image_file,estimation_response,block
sub_882,exp1.png,97.0,6
sub_882,exp2.png,50.0,6
sub_882,exp3.png,8.0,6
sub_882,exp4.png,76.0,7
sub_882,exp1.png,90.0,12
sub_882,exp2.png,74.0,12
sub_882,exp3.png,23.0,13
sub_882,exp4.png,82.0,13
sub_882,exp1.png,80.0,18
sub_882,exp2.png,25.0,19
sub_882,exp3.png,85.0,19
sub_882,exp4.png,50.0,19
sub_882,exp1.png,78.0,25
sub_882,exp2.png,22.0,25
sub_882,exp3.png,80.0,25
sub_882,exp4.png,26.0,25
sub_882,exp1.png,79.0,31
sub_882,exp2.png,26.0,31
sub_882,exp3.png,79.0,31
sub_882,exp4.png,22.0,32
sub_882,exp1.png,82.0,37
sub_882,exp2.png,80.0,37
sub_882,exp3.png,86.0,38
sub_882,exp4.png,13.0,38
sub_882,exp1.png,84.0,43
sub_882,exp2.png,85.0,44
sub_882,exp3.png,84.0,44
sub_882,exp4.png,87.0,44
