participant,image_file,estimation_response,block
sub_872,exp1.png,100.0,6
sub_872,exp2.png,50.0,6
sub_872,exp3.png,100.0,6
sub_872,exp4.png,100.0,7
sub_872,exp1.png,100.0,12
sub_872,exp2.png,100.0,12
sub_872,exp3.png,100.0,13
sub_872,exp4.png,100.0,13
sub_872,exp1.png,100.0,18
sub_872,exp2.png,100.0,19
sub_872,exp3.png,100.0,19
sub_872,exp4.png,100.0,19
sub_872,exp1.png,100.0,25
sub_872,exp2.png,100.0,25
sub_872,exp3.png,100.0,25
sub_872,exp4.png,100.0,25
sub_872,exp1.png,100.0,31
sub_872,exp2.png,100.0,31
sub_872,exp3.png,100.0,31
sub_872,exp4.png,100.0,32
sub_872,exp1.png,100.0,37
sub_872,exp2.png,100.0,37
sub_872,exp3.png,50.0,38
sub_872,exp4.png,100.0,38
