participant,image_file,estimation_response,block
sub_107,exp1.png,6.0,6
sub_107,exp2.png,96.0,6
sub_107,exp3.png,6.0,6
sub_107,exp4.png,98.0,7
sub_107,exp1.png,98.0,12
sub_107,exp2.png,1.0,12
sub_107,exp3.png,76.0,13
sub_107,exp4.png,27.0,13
sub_107,exp1.png,12.0,18
sub_107,exp2.png,86.0,19
sub_107,exp3.png,20.0,19
sub_107,exp4.png,71.0,19
sub_107,exp1.png,71.0,25
sub_107,exp2.png,78.0,25
sub_107,exp3.png,62.0,25
sub_107,exp4.png,87.0,25
sub_107,exp1.png,68.0,31
sub_107,exp2.png,68.0,31
sub_107,exp3.png,28.0,31
sub_107,exp4.png,71.0,32
sub_107,exp1.png,56.0,37
sub_107,exp2.png,35.0,37
sub_107,exp3.png,74.0,38
sub_107,exp4.png,69.0,38
sub_107,exp1.png,68.0,43
sub_107,exp2.png,63.0,44
sub_107,exp3.png,56.0,44
sub_107,exp4.png,50.0,44
