participant,image_file,estimation_response,block
sub_100,exp1.png,72.0,6
sub_100,exp2.png,35.0,6
sub_100,exp3.png,36.0,6
sub_100,exp4.png,69.0,7
sub_100,exp1.png,87.0,12
sub_100,exp2.png,78.0,12
sub_100,exp3.png,70.0,13
sub_100,exp4.png,32.0,13
sub_100,exp1.png,28.0,18
sub_100,exp2.png,71.0,19
sub_100,exp3.png,39.0,19
sub_100,exp4.png,86.0,19
sub_100,exp1.png,27.0,25
sub_100,exp2.png,27.0,25
sub_100,exp1.png,64.0,31
sub_100,exp2.png,23.0,31
sub_100,exp3.png,44.0,31
sub_100,exp4.png,66.0,32
sub_100,exp1.png,20.0,37
sub_100,exp2.png,33.0,37
sub_100,exp3.png,82.0,38
sub_100,exp4.png,38.0,38
