participant,image_file,estimation_response,block
sub_515,exp1.png,68.0,6
sub_515,exp2.png,73.0,6
sub_515,exp3.png,20.0,6
sub_515,exp4.png,50.0,7
sub_515,exp1.png,14.0,12
sub_515,exp2.png,87.0,12
sub_515,exp3.png,50.0,13
sub_515,exp4.png,89.0,13
sub_515,exp1.png,33.0,18
sub_515,exp2.png,82.0,19
sub_515,exp3.png,65.0,19
sub_515,exp4.png,97.0,19
sub_515,exp1.png,66.0,25
sub_515,exp2.png,81.0,25
sub_515,exp3.png,50.0,25
sub_515,exp4.png,84.0,25
sub_515,exp1.png,50.0,31
sub_515,exp2.png,25.0,31
sub_515,exp3.png,27.0,31
sub_515,exp4.png,63.0,32
sub_515,exp1.png,33.0,37
sub_515,exp2.png,76.0,37
sub_515,exp3.png,15.0,38
sub_515,exp4.png,70.0,38
sub_515,exp1.png,72.0,43
sub_515,exp2.png,1.0,44
sub_515,exp3.png,23.0,44
sub_515,exp4.png,1.0,44
