participant,image_file,estimation_response,block
sub_329,exp1.png,79.0,6
sub_329,exp2.png,16.0,6
sub_329,exp3.png,86.0,6
sub_329,exp4.png,16.0,7
sub_329,exp1.png,71.0,12
sub_329,exp2.png,30.0,12
sub_329,exp3.png,85.0,13
sub_329,exp4.png,12.0,13
sub_329,exp1.png,50.0,18
sub_329,exp2.png,50.0,19
sub_329,exp3.png,50.0,19
sub_329,exp4.png,50.0,19
sub_329,exp1.png,51.0,25
sub_329,exp2.png,50.0,25
sub_329,exp3.png,50.0,25
sub_329,exp4.png,50.0,25
sub_329,exp1.png,18.0,31
sub_329,exp2.png,15.0,31
sub_329,exp3.png,85.0,31
sub_329,exp4.png,28.0,32
sub_329,exp1.png,96.0,37
sub_329,exp2.png,50.0,37
sub_329,exp3.png,100.0,38
sub_329,exp4.png,3.0,38
