participant,image_file,estimation_response,block
sub_981,exp1.png,88.0,6
sub_981,exp2.png,9.0,6
sub_981,exp3.png,72.0,6
sub_981,exp4.png,31.0,7
sub_981,exp1.png,92.0,12
sub_981,exp2.png,9.0,12
sub_981,exp3.png,63.0,13
sub_981,exp4.png,36.0,13
sub_981,exp1.png,81.0,18
sub_981,exp2.png,17.0,19
sub_981,exp3.png,88.0,19
sub_981,exp4.png,11.0,19
sub_981,exp1.png,31.0,25
sub_981,exp2.png,66.0,25
sub_981,exp3.png,21.0,25
sub_981,exp4.png,18.0,25
sub_981,exp1.png,12.0,31
sub_981,exp2.png,89.0,31
sub_981,exp3.png,90.0,31
sub_981,exp4.png,16.0,32
sub_981,exp1.png,39.0,37
sub_981,exp2.png,61.0,37
sub_981,exp3.png,62.0,38
sub_981,exp4.png,38.0,38
