participant,image_file,estimation_response,block
sub_954,exp1.png,100.0,6
sub_954,exp2.png,28.0,6
sub_954,exp3.png,47.0,6
sub_954,exp4.png,55.0,7
sub_954,exp1.png,100.0,12
sub_954,exp3.png,44.0,13
sub_954,exp4.png,38.0,13
sub_954,exp1.png,100.0,18
sub_954,exp2.png,100.0,19
sub_954,exp3.png,100.0,19
sub_954,exp4.png,100.0,19
sub_954,exp1.png,51.0,25
sub_954,exp3.png,29.0,31
sub_954,exp4.png,30.0,32
sub_954,exp1.png,76.0,37
sub_954,exp2.png,50.0,37
sub_954,exp3.png,19.0,38
sub_954,exp4.png,20.0,38
sub_954,exp1.png,51.0,43
sub_954,exp2.png,37.0,44
sub_954,exp3.png,25.0,44
sub_954,exp4.png,8.0,44
