participant,image_file,estimation_response,block
sub_1017,exp1.png,74.0,6
sub_1017,exp2.png,15.0,6
sub_1017,exp4.png,16.0,7
sub_1017,exp1.png,94.0,12
sub_1017,exp2.png,3.0,12
sub_1017,exp3.png,89.0,13
sub_1017,exp4.png,8.0,13
sub_1017,exp1.png,88.0,18
sub_1017,exp2.png,11.0,19
sub_1017,exp3.png,90.0,19
sub_1017,exp4.png,10.0,19
sub_1017,exp3.png,88.0,25
sub_1017,exp4.png,9.0,25
sub_1017,exp1.png,12.0,31
sub_1017,exp2.png,91.0,31
sub_1017,exp3.png,87.0,31
sub_1017,exp4.png,17.0,32
sub_1017,exp1.png,78.0,37
sub_1017,exp2.png,11.0,37
sub_1017,exp3.png,73.0,38
sub_1017,exp4.png,24.0,38
