participant,image_file,estimation_response,block
sub_706,exp1.png,91.0,6
sub_706,exp2.png,1.0,6
sub_706,exp3.png,50.0,6
sub_706,exp4.png,9.0,7
sub_706,exp1.png,89.0,12
sub_706,exp2.png,28.0,12
sub_706,exp3.png,62.0,13
sub_706,exp4.png,15.0,13
sub_706,exp1.png,87.0,18
sub_706,exp2.png,2.0,19
sub_706,exp3.png,75.0,19
sub_706,exp4.png,72.0,19
sub_706,exp1.png,50.0,25
sub_706,exp2.png,3.0,25
sub_706,exp3.png,94.0,25
sub_706,exp4.png,29.0,25
sub_706,exp1.png,100.0,31
sub_706,exp2.png,4.0,31
sub_706,exp3.png,24.0,31
sub_706,exp4.png,90.0,32
sub_706,exp1.png,81.0,37
sub_706,exp2.png,30.0,37
sub_706,exp3.png,78.0,38
sub_706,exp4.png,24.0,38
