participant,image_file,estimation_response,block
sub_094,exp1.png,1.0,6
sub_094,exp2.png,71.0,6
sub_094,exp3.png,98.0,6
sub_094,exp4.png,20.0,7
sub_094,exp1.png,50.0,12
sub_094,exp2.png,50.0,12
sub_094,exp3.png,50.0,13
sub_094,exp4.png,17.0,13
sub_094,exp1.png,30.0,18
sub_094,exp2.png,62.0,19
sub_094,exp3.png,100.0,19
sub_094,exp4.png,5.0,19
sub_094,exp1.png,1.0,25
sub_094,exp2.png,50.0,25
sub_094,exp3.png,100.0,25
sub_094,exp4.png,1.0,25
sub_094,exp1.png,85.0,31
sub_094,exp2.png,9.0,31
sub_094,exp3.png,100.0,31
sub_094,exp4.png,18.0,32
sub_094,exp1.png,85.0,37
sub_094,exp2.png,1.0,37
sub_094,exp3.png,1.0,38
sub_094,exp4.png,100.0,38
sub_094,exp1.png,100.0,43
sub_094,exp2.png,1.0,44
sub_094,exp3.png,1.0,44
sub_094,exp4.png,100.0,44
