participant,image_file,estimation_response,block
sub_039,exp1.png,86.0,6
sub_039,exp2.png,18.0,6
sub_039,exp3.png,15.0,6
sub_039,exp4.png,82.0,7
sub_039,exp1.png,25.0,12
sub_039,exp2.png,79.0,12
sub_039,exp3.png,16.0,13
sub_039,exp4.png,79.0,13
sub_039,exp1.png,91.0,18
sub_039,exp2.png,13.0,19
sub_039,exp3.png,89.0,19
sub_039,exp4.png,16.0,19
sub_039,exp1.png,1.0,25
sub_039,exp2.png,100.0,25
sub_039,exp3.png,9.0,25
sub_039,exp4.png,95.0,25
sub_039,exp1.png,93.0,31
sub_039,exp2.png,50.0,31
sub_039,exp3.png,5.0,31
sub_039,exp4.png,96.0,32
sub_039,exp1.png,95.0,37
sub_039,exp2.png,17.0,37
sub_039,exp3.png,96.0,38
sub_039,exp4.png,13.0,38
sub_039,exp1.png,77.0,43
sub_039,exp2.png,26.0,44
sub_039,exp3.png,93.0,44
sub_039,exp4.png,21.0,44
