participant,image_file,estimation_response,block
sub_173,exp1.png,88.0,6
sub_173,exp2.png,100.0,6
sub_173,exp3.png,100.0,6
sub_173,exp4.png,100.0,7
sub_173,exp1.png,100.0,12
sub_173,exp2.png,100.0,12
sub_173,exp3.png,100.0,13
sub_173,exp4.png,100.0,13
sub_173,exp1.png,100.0,18
sub_173,exp2.png,86.0,19
sub_173,exp3.png,98.0,19
sub_173,exp4.png,100.0,19
sub_173,exp1.png,100.0,25
sub_173,exp2.png,100.0,25
sub_173,exp3.png,100.0,25
sub_173,exp4.png,98.0,25
sub_173,exp1.png,1.0,31
sub_173,exp2.png,100.0,31
sub_173,exp3.png,100.0,31
sub_173,exp4.png,100.0,32
sub_173,exp1.png,100.0,37
sub_173,exp2.png,100.0,37
sub_173,exp3.png,100.0,38
sub_173,exp4.png,100.0,38
