participant,image_file,estimation_response,block
sub_639,exp2.png,100.0,6
sub_639,exp3.png,99.0,6
sub_639,exp4.png,98.0,7
sub_639,exp1.png,99.0,12
sub_639,exp2.png,97.0,12
sub_639,exp3.png,100.0,13
sub_639,exp4.png,2.0,13
sub_639,exp1.png,98.0,18
sub_639,exp2.png,100.0,19
sub_639,exp3.png,14.0,19
sub_639,exp4.png,92.0,19
sub_639,exp1.png,92.0,25
sub_639,exp2.png,97.0,25
sub_639,exp3.png,92.0,25
sub_639,exp4.png,8.0,25
sub_639,exp1.png,100.0,31
sub_639,exp2.png,94.0,31
sub_639,exp3.png,90.0,31
sub_639,exp4.png,83.0,32
sub_639,exp1.png,98.0,37
sub_639,exp2.png,97.0,37
sub_639,exp3.png,90.0,38
sub_639,exp4.png,6.0,38
sub_639,exp1.png,97.0,43
sub_639,exp2.png,97.0,44
sub_639,exp3.png,4.0,44
sub_639,exp4.png,7.0,44
